Epoch[1/1000] Learning-rate: 8e-05, Loss-Train: 631.0129, Loss-Test: 653.0325, Best-Accuracy-Train: 0.0067, Best-Accuracy-Test: 0.0080
Epoch[490/1000] Learning-rate: 8e-05, Loss-Train: 1.3554, Loss-Test: 1.5002, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0360
Epoch[491/1000] Learning-rate: 8e-05, Loss-Train: 1.3606, Loss-Test: 1.5080, Best-Accuracy-Train: 0.0587, Best-Accuracy-Test: 0.0480
Epoch[492/1000] Learning-rate: 8e-05, Loss-Train: 1.3492, Loss-Test: 1.5036, Best-Accuracy-Train: 0.0613, Best-Accuracy-Test: 0.0360
Epoch[493/1000] Learning-rate: 8e-05, Loss-Train: 1.3415, Loss-Test: 1.4880, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0400
Epoch[494/1000] Learning-rate: 8e-05, Loss-Train: 1.3586, Loss-Test: 1.4891, Best-Accuracy-Train: 0.0600, Best-Accuracy-Test: 0.0440
Epoch[495/1000] Learning-rate: 8e-05, Loss-Train: 1.3480, Loss-Test: 1.4907, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0520
Epoch[496/1000] Learning-rate: 8e-05, Loss-Train: 1.3455, Loss-Test: 1.4982, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0480
Epoch[497/1000] Learning-rate: 8e-05, Loss-Train: 1.3395, Loss-Test: 1.4825, Best-Accuracy-Train: 0.0560, Best-Accuracy-Test: 0.0440
Epoch[498/1000] Learning-rate: 8e-05, Loss-Train: 1.3365, Loss-Test: 1.5024, Best-Accuracy-Train: 0.0587, Best-Accuracy-Test: 0.0400
Epoch[499/1000] Learning-rate: 8e-05, Loss-Train: 1.3250, Loss-Test: 1.4859, Best-Accuracy-Train: 0.0560, Best-Accuracy-Test: 0.0520
Epoch[500/1000] Learning-rate: 8e-05, Loss-Train: 1.3384, Loss-Test: 1.4959, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0400
Epoch[501/1000] Learning-rate: 8e-05, Loss-Train: 1.3361, Loss-Test: 1.4772, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0480
Epoch[502/1000] Learning-rate: 8e-05, Loss-Train: 1.3356, Loss-Test: 1.4847, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0440
Epoch[503/1000] Learning-rate: 8e-05, Loss-Train: 1.3208, Loss-Test: 1.4687, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0480
Epoch[504/1000] Learning-rate: 8e-05, Loss-Train: 1.3320, Loss-Test: 1.4800, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0400
Epoch[505/1000] Learning-rate: 8e-05, Loss-Train: 1.3359, Loss-Test: 1.4588, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0440
Epoch[506/1000] Learning-rate: 8e-05, Loss-Train: 1.3193, Loss-Test: 1.4560, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0520
Epoch[507/1000] Learning-rate: 8e-05, Loss-Train: 1.3137, Loss-Test: 1.4613, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0480
Epoch[508/1000] Learning-rate: 8e-05, Loss-Train: 1.3190, Loss-Test: 1.4598, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0440
Epoch[509/1000] Learning-rate: 8e-05, Loss-Train: 1.3100, Loss-Test: 1.4595, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0480
Epoch[510/1000] Learning-rate: 8e-05, Loss-Train: 1.3175, Loss-Test: 1.4565, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0440
Epoch[511/1000] Learning-rate: 8e-05, Loss-Train: 1.3049, Loss-Test: 1.4451, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0640
Epoch[512/1000] Learning-rate: 8e-05, Loss-Train: 1.3180, Loss-Test: 1.4562, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0520
Epoch[513/1000] Learning-rate: 8e-05, Loss-Train: 1.3169, Loss-Test: 1.4575, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0320
Epoch[514/1000] Learning-rate: 8e-05, Loss-Train: 1.3175, Loss-Test: 1.4518, Best-Accuracy-Train: 0.0573, Best-Accuracy-Test: 0.0320
Epoch[515/1000] Learning-rate: 8e-05, Loss-Train: 1.3017, Loss-Test: 1.4497, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0440
Epoch[516/1000] Learning-rate: 8e-05, Loss-Train: 1.2999, Loss-Test: 1.4381, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0560
Epoch[517/1000] Learning-rate: 8e-05, Loss-Train: 1.2926, Loss-Test: 1.4390, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0640
Epoch[518/1000] Learning-rate: 8e-05, Loss-Train: 1.2912, Loss-Test: 1.4585, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0400
Epoch[519/1000] Learning-rate: 8e-05, Loss-Train: 1.2891, Loss-Test: 1.4527, Best-Accuracy-Train: 0.0573, Best-Accuracy-Test: 0.0360
Epoch[520/1000] Learning-rate: 8e-05, Loss-Train: 1.2941, Loss-Test: 1.4401, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0480
Epoch[521/1000] Learning-rate: 8e-05, Loss-Train: 1.2870, Loss-Test: 1.4456, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0560
Epoch[522/1000] Learning-rate: 8e-05, Loss-Train: 1.3014, Loss-Test: 1.4450, Best-Accuracy-Train: 0.0400, Best-Accuracy-Test: 0.0520
Epoch[523/1000] Learning-rate: 8e-05, Loss-Train: 1.2775, Loss-Test: 1.4303, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0440
Epoch[524/1000] Learning-rate: 8e-05, Loss-Train: 1.2771, Loss-Test: 1.4492, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0520
Epoch[525/1000] Learning-rate: 8e-05, Loss-Train: 1.2971, Loss-Test: 1.4246, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0440
Epoch[526/1000] Learning-rate: 8e-05, Loss-Train: 1.2737, Loss-Test: 1.4226, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0440
Epoch[527/1000] Learning-rate: 8e-05, Loss-Train: 1.2714, Loss-Test: 1.4347, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0400
Epoch[528/1000] Learning-rate: 8e-05, Loss-Train: 1.2843, Loss-Test: 1.4067, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0480
Epoch[529/1000] Learning-rate: 8e-05, Loss-Train: 1.2827, Loss-Test: 1.4235, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0520
Epoch[530/1000] Learning-rate: 8e-05, Loss-Train: 1.2754, Loss-Test: 1.4220, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0440
Epoch[531/1000] Learning-rate: 8e-05, Loss-Train: 1.2699, Loss-Test: 1.4227, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0520
Epoch[532/1000] Learning-rate: 8e-05, Loss-Train: 1.2710, Loss-Test: 1.4056, Best-Accuracy-Train: 0.0400, Best-Accuracy-Test: 0.0400
Epoch[533/1000] Learning-rate: 8e-05, Loss-Train: 1.2782, Loss-Test: 1.4090, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0440
Epoch[534/1000] Learning-rate: 8e-05, Loss-Train: 1.2777, Loss-Test: 1.4113, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0560
Epoch[535/1000] Learning-rate: 8e-05, Loss-Train: 1.2792, Loss-Test: 1.4074, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0520
Epoch[536/1000] Learning-rate: 8e-05, Loss-Train: 1.2494, Loss-Test: 1.3968, Best-Accuracy-Train: 0.0560, Best-Accuracy-Test: 0.0480
Epoch[537/1000] Learning-rate: 8e-05, Loss-Train: 1.2529, Loss-Test: 1.3934, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0440
Epoch[538/1000] Learning-rate: 8e-05, Loss-Train: 1.2553, Loss-Test: 1.4083, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0520
Epoch[539/1000] Learning-rate: 8e-05, Loss-Train: 1.2503, Loss-Test: 1.3967, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0360
Epoch[540/1000] Learning-rate: 8e-05, Loss-Train: 1.2431, Loss-Test: 1.3854, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0520
Epoch[541/1000] Learning-rate: 8e-05, Loss-Train: 1.2446, Loss-Test: 1.3917, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0640
Epoch[542/1000] Learning-rate: 8e-05, Loss-Train: 1.2520, Loss-Test: 1.3896, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0600
Epoch[543/1000] Learning-rate: 8e-05, Loss-Train: 1.2486, Loss-Test: 1.3784, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0520
Epoch[544/1000] Learning-rate: 8e-05, Loss-Train: 1.2305, Loss-Test: 1.3832, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0440
Epoch[545/1000] Learning-rate: 8e-05, Loss-Train: 1.2362, Loss-Test: 1.3853, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0480
Epoch[546/1000] Learning-rate: 8e-05, Loss-Train: 1.2429, Loss-Test: 1.3708, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0560
Epoch[547/1000] Learning-rate: 8e-05, Loss-Train: 1.2240, Loss-Test: 1.3880, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0600
Epoch[548/1000] Learning-rate: 8e-05, Loss-Train: 1.2376, Loss-Test: 1.3833, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0560
Epoch[549/1000] Learning-rate: 8e-05, Loss-Train: 1.2312, Loss-Test: 1.3824, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0520
Epoch[550/1000] Learning-rate: 8e-05, Loss-Train: 1.2314, Loss-Test: 1.3669, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0600
Epoch[551/1000] Learning-rate: 8e-05, Loss-Train: 1.2293, Loss-Test: 1.3767, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0560
Epoch[552/1000] Learning-rate: 8e-05, Loss-Train: 1.2326, Loss-Test: 1.3646, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0560
Epoch[553/1000] Learning-rate: 8e-05, Loss-Train: 1.2137, Loss-Test: 1.3735, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0560
Epoch[554/1000] Learning-rate: 8e-05, Loss-Train: 1.2268, Loss-Test: 1.3754, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0520
Epoch[555/1000] Learning-rate: 8e-05, Loss-Train: 1.2134, Loss-Test: 1.3628, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0520
Epoch[556/1000] Learning-rate: 8e-05, Loss-Train: 1.2290, Loss-Test: 1.3531, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0440
Epoch[557/1000] Learning-rate: 8e-05, Loss-Train: 1.2185, Loss-Test: 1.3603, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0520
Epoch[558/1000] Learning-rate: 8e-05, Loss-Train: 1.2225, Loss-Test: 1.3607, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0400
Epoch[559/1000] Learning-rate: 8e-05, Loss-Train: 1.2046, Loss-Test: 1.3571, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0440
Epoch[560/1000] Learning-rate: 8e-05, Loss-Train: 1.2109, Loss-Test: 1.3469, Best-Accuracy-Train: 0.0400, Best-Accuracy-Test: 0.0440
Epoch[561/1000] Learning-rate: 8e-05, Loss-Train: 1.1981, Loss-Test: 1.3445, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0400
Epoch[562/1000] Learning-rate: 8e-05, Loss-Train: 1.2175, Loss-Test: 1.3417, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0440
Epoch[563/1000] Learning-rate: 8e-05, Loss-Train: 1.2065, Loss-Test: 1.3512, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0400
Epoch[564/1000] Learning-rate: 8e-05, Loss-Train: 1.2161, Loss-Test: 1.3418, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0520
Epoch[565/1000] Learning-rate: 8e-05, Loss-Train: 1.2124, Loss-Test: 1.3377, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0480
Epoch[566/1000] Learning-rate: 8e-05, Loss-Train: 1.2035, Loss-Test: 1.3403, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0480
Epoch[567/1000] Learning-rate: 8e-05, Loss-Train: 1.1904, Loss-Test: 1.3382, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0440
Epoch[568/1000] Learning-rate: 8e-05, Loss-Train: 1.2039, Loss-Test: 1.3382, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0440
Epoch[569/1000] Learning-rate: 8e-05, Loss-Train: 1.1897, Loss-Test: 1.3458, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0360
Epoch[570/1000] Learning-rate: 8e-05, Loss-Train: 1.2120, Loss-Test: 1.3429, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0320
Epoch[571/1000] Learning-rate: 8e-05, Loss-Train: 1.1853, Loss-Test: 1.3385, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0440
Epoch[572/1000] Learning-rate: 8e-05, Loss-Train: 1.1836, Loss-Test: 1.3218, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0320
Epoch[573/1000] Learning-rate: 8e-05, Loss-Train: 1.1861, Loss-Test: 1.3431, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0400
Epoch[574/1000] Learning-rate: 8e-05, Loss-Train: 1.1752, Loss-Test: 1.3240, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0360
Epoch[575/1000] Learning-rate: 8e-05, Loss-Train: 1.1776, Loss-Test: 1.3327, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0400
Epoch[576/1000] Learning-rate: 8e-05, Loss-Train: 1.1780, Loss-Test: 1.3246, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0440
Epoch[577/1000] Learning-rate: 8e-05, Loss-Train: 1.1672, Loss-Test: 1.3209, Best-Accuracy-Train: 0.0560, Best-Accuracy-Test: 0.0400
Epoch[578/1000] Learning-rate: 8e-05, Loss-Train: 1.1697, Loss-Test: 1.3282, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0480
Epoch[579/1000] Learning-rate: 8e-05, Loss-Train: 1.1728, Loss-Test: 1.3195, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0360
Epoch[580/1000] Learning-rate: 8e-05, Loss-Train: 1.1594, Loss-Test: 1.3194, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0440
Epoch[581/1000] Learning-rate: 8e-05, Loss-Train: 1.1682, Loss-Test: 1.3175, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0400
Epoch[582/1000] Learning-rate: 8e-05, Loss-Train: 1.1592, Loss-Test: 1.3126, Best-Accuracy-Train: 0.0560, Best-Accuracy-Test: 0.0320
Epoch[583/1000] Learning-rate: 8e-05, Loss-Train: 1.1628, Loss-Test: 1.3273, Best-Accuracy-Train: 0.0400, Best-Accuracy-Test: 0.0400
Epoch[584/1000] Learning-rate: 8e-05, Loss-Train: 1.1617, Loss-Test: 1.3153, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0480
Epoch[585/1000] Learning-rate: 8e-05, Loss-Train: 1.1739, Loss-Test: 1.3097, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0440
Epoch[586/1000] Learning-rate: 8e-05, Loss-Train: 1.1694, Loss-Test: 1.3055, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0400
Epoch[587/1000] Learning-rate: 8e-05, Loss-Train: 1.1542, Loss-Test: 1.3085, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0400
Epoch[588/1000] Learning-rate: 8e-05, Loss-Train: 1.1693, Loss-Test: 1.2962, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0440
Epoch[589/1000] Learning-rate: 8e-05, Loss-Train: 1.1661, Loss-Test: 1.3078, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0440
Epoch[590/1000] Learning-rate: 8e-05, Loss-Train: 1.1579, Loss-Test: 1.3003, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0320
Epoch[591/1000] Learning-rate: 8e-05, Loss-Train: 1.1549, Loss-Test: 1.3032, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0400
Epoch[592/1000] Learning-rate: 8e-05, Loss-Train: 1.1536, Loss-Test: 1.3075, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0440
Epoch[593/1000] Learning-rate: 8e-05, Loss-Train: 1.1509, Loss-Test: 1.2967, Best-Accuracy-Train: 0.0400, Best-Accuracy-Test: 0.0360
Epoch[594/1000] Learning-rate: 8e-05, Loss-Train: 1.1483, Loss-Test: 1.2951, Best-Accuracy-Train: 0.0373, Best-Accuracy-Test: 0.0320
Epoch[595/1000] Learning-rate: 8e-05, Loss-Train: 1.1494, Loss-Test: 1.3025, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0320
Epoch[596/1000] Learning-rate: 8e-05, Loss-Train: 1.1465, Loss-Test: 1.2887, Best-Accuracy-Train: 0.0400, Best-Accuracy-Test: 0.0400
Epoch[597/1000] Learning-rate: 8e-05, Loss-Train: 1.1372, Loss-Test: 1.2838, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0440
Epoch[598/1000] Learning-rate: 8e-05, Loss-Train: 1.1299, Loss-Test: 1.2844, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0320
Epoch[599/1000] Learning-rate: 8e-05, Loss-Train: 1.1370, Loss-Test: 1.2918, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0400
Epoch[600/1000] Learning-rate: 8e-05, Loss-Train: 1.1366, Loss-Test: 1.2815, Best-Accuracy-Train: 0.0373, Best-Accuracy-Test: 0.0320
Epoch[601/1000] Learning-rate: 8e-05, Loss-Train: 1.1342, Loss-Test: 1.2816, Best-Accuracy-Train: 0.0400, Best-Accuracy-Test: 0.0520
Epoch[602/1000] Learning-rate: 8e-05, Loss-Train: 1.1340, Loss-Test: 1.2713, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0400
Epoch[603/1000] Learning-rate: 8e-05, Loss-Train: 1.1359, Loss-Test: 1.2803, Best-Accuracy-Train: 0.0400, Best-Accuracy-Test: 0.0360
Epoch[604/1000] Learning-rate: 8e-05, Loss-Train: 1.1210, Loss-Test: 1.2760, Best-Accuracy-Train: 0.0400, Best-Accuracy-Test: 0.0400
Epoch[605/1000] Learning-rate: 8e-05, Loss-Train: 1.1383, Loss-Test: 1.2700, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0400
Epoch[606/1000] Learning-rate: 8e-05, Loss-Train: 1.1542, Loss-Test: 1.2731, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0400
Epoch[607/1000] Learning-rate: 8e-05, Loss-Train: 1.1214, Loss-Test: 1.2583, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0360
Epoch[608/1000] Learning-rate: 8e-05, Loss-Train: 1.1258, Loss-Test: 1.2551, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0480
Epoch[609/1000] Learning-rate: 8e-05, Loss-Train: 1.1156, Loss-Test: 1.2709, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0440
Epoch[610/1000] Learning-rate: 8e-05, Loss-Train: 1.1360, Loss-Test: 1.2572, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0240
Epoch[611/1000] Learning-rate: 8e-05, Loss-Train: 1.1285, Loss-Test: 1.2623, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0360
Epoch[612/1000] Learning-rate: 8e-05, Loss-Train: 1.1064, Loss-Test: 1.2607, Best-Accuracy-Train: 0.0400, Best-Accuracy-Test: 0.0400
Epoch[613/1000] Learning-rate: 8e-05, Loss-Train: 1.1175, Loss-Test: 1.2580, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0520
Epoch[614/1000] Learning-rate: 8e-05, Loss-Train: 1.1205, Loss-Test: 1.2626, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0440
Epoch[615/1000] Learning-rate: 8e-05, Loss-Train: 1.1051, Loss-Test: 1.2562, Best-Accuracy-Train: 0.0400, Best-Accuracy-Test: 0.0400
Epoch[616/1000] Learning-rate: 8e-05, Loss-Train: 1.1191, Loss-Test: 1.2562, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0400
Epoch[617/1000] Learning-rate: 8e-05, Loss-Train: 1.1020, Loss-Test: 1.2550, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0400
Epoch[618/1000] Learning-rate: 8e-05, Loss-Train: 1.1063, Loss-Test: 1.2505, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0280
Epoch[619/1000] Learning-rate: 8e-05, Loss-Train: 1.1271, Loss-Test: 1.2537, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0560
Epoch[620/1000] Learning-rate: 8e-05, Loss-Train: 1.1012, Loss-Test: 1.2489, Best-Accuracy-Train: 0.0400, Best-Accuracy-Test: 0.0320
Epoch[621/1000] Learning-rate: 8e-05, Loss-Train: 1.1020, Loss-Test: 1.2484, Best-Accuracy-Train: 0.0400, Best-Accuracy-Test: 0.0360
Epoch[622/1000] Learning-rate: 8e-05, Loss-Train: 1.1159, Loss-Test: 1.2350, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0440
Epoch[623/1000] Learning-rate: 8e-05, Loss-Train: 1.0978, Loss-Test: 1.2546, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0400
Epoch[624/1000] Learning-rate: 8e-05, Loss-Train: 1.0988, Loss-Test: 1.2311, Best-Accuracy-Train: 0.0373, Best-Accuracy-Test: 0.0360
Epoch[625/1000] Learning-rate: 8e-05, Loss-Train: 1.1099, Loss-Test: 1.2426, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0440
Epoch[626/1000] Learning-rate: 8e-05, Loss-Train: 1.0932, Loss-Test: 1.2451, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0320
Epoch[627/1000] Learning-rate: 8e-05, Loss-Train: 1.0943, Loss-Test: 1.2355, Best-Accuracy-Train: 0.0320, Best-Accuracy-Test: 0.0360
Epoch[628/1000] Learning-rate: 8e-05, Loss-Train: 1.0973, Loss-Test: 1.2382, Best-Accuracy-Train: 0.0333, Best-Accuracy-Test: 0.0360
Epoch[629/1000] Learning-rate: 8e-05, Loss-Train: 1.0963, Loss-Test: 1.2426, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0360
Epoch[630/1000] Learning-rate: 8e-05, Loss-Train: 1.0906, Loss-Test: 1.2323, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0360
Epoch[631/1000] Learning-rate: 8e-05, Loss-Train: 1.0909, Loss-Test: 1.2375, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0480
Epoch[632/1000] Learning-rate: 8e-05, Loss-Train: 1.0799, Loss-Test: 1.2396, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0440
Epoch[633/1000] Learning-rate: 8e-05, Loss-Train: 1.0907, Loss-Test: 1.2294, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0360
Epoch[634/1000] Learning-rate: 8e-05, Loss-Train: 1.0845, Loss-Test: 1.2317, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0400
Epoch[635/1000] Learning-rate: 8e-05, Loss-Train: 1.0822, Loss-Test: 1.2188, Best-Accuracy-Train: 0.0400, Best-Accuracy-Test: 0.0600
Epoch[636/1000] Learning-rate: 8e-05, Loss-Train: 1.0831, Loss-Test: 1.2325, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0320
Epoch[637/1000] Learning-rate: 8e-05, Loss-Train: 1.0746, Loss-Test: 1.2281, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0560
Epoch[638/1000] Learning-rate: 8e-05, Loss-Train: 1.0797, Loss-Test: 1.2217, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0240
Epoch[639/1000] Learning-rate: 8e-05, Loss-Train: 1.0752, Loss-Test: 1.2231, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0400
Epoch[640/1000] Learning-rate: 8e-05, Loss-Train: 1.0739, Loss-Test: 1.2142, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0440
Epoch[641/1000] Learning-rate: 8e-05, Loss-Train: 1.0827, Loss-Test: 1.2128, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0520
Epoch[642/1000] Learning-rate: 8e-05, Loss-Train: 1.0711, Loss-Test: 1.2179, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0400
Epoch[643/1000] Learning-rate: 8e-05, Loss-Train: 1.0779, Loss-Test: 1.2239, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0320
Epoch[644/1000] Learning-rate: 8e-05, Loss-Train: 1.0781, Loss-Test: 1.2086, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0320
Epoch[645/1000] Learning-rate: 8e-05, Loss-Train: 1.0627, Loss-Test: 1.2102, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0600
Epoch[646/1000] Learning-rate: 8e-05, Loss-Train: 1.0651, Loss-Test: 1.2131, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0360
Epoch[647/1000] Learning-rate: 8e-05, Loss-Train: 1.0711, Loss-Test: 1.2011, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0480
Epoch[648/1000] Learning-rate: 8e-05, Loss-Train: 1.0607, Loss-Test: 1.2051, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0280
Epoch[649/1000] Learning-rate: 8e-05, Loss-Train: 1.0581, Loss-Test: 1.1958, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0480
Epoch[650/1000] Learning-rate: 8e-05, Loss-Train: 1.0634, Loss-Test: 1.2098, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0360
Epoch[651/1000] Learning-rate: 8e-05, Loss-Train: 1.0525, Loss-Test: 1.2091, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0280
Epoch[652/1000] Learning-rate: 8e-05, Loss-Train: 1.0569, Loss-Test: 1.1965, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0440
