Epoch[1/2000] Learning-rate: 0.003, Loss-Train: 730.8140, Loss-test: 730.8140 MEE-Train: 42.8785, MEE-test: 42.1321
Epoch[1553/2000] Learning-rate: 0.003, Loss-Train: 0.3338, Loss-test: 0.3338 MEE-Train: 1.4169, MEE-test: 1.5414
Epoch[1554/2000] Learning-rate: 0.003, Loss-Train: 0.3336, Loss-test: 0.3336 MEE-Train: 1.4164, MEE-test: 1.5409
Epoch[1555/2000] Learning-rate: 0.003, Loss-Train: 0.3335, Loss-test: 0.3335 MEE-Train: 1.4159, MEE-test: 1.5405
Epoch[1556/2000] Learning-rate: 0.003, Loss-Train: 0.3334, Loss-test: 0.3334 MEE-Train: 1.4153, MEE-test: 1.5400
Epoch[1557/2000] Learning-rate: 0.003, Loss-Train: 0.3333, Loss-test: 0.3333 MEE-Train: 1.4148, MEE-test: 1.5395
Epoch[1558/2000] Learning-rate: 0.003, Loss-Train: 0.3331, Loss-test: 0.3331 MEE-Train: 1.4143, MEE-test: 1.5391
Epoch[1559/2000] Learning-rate: 0.003, Loss-Train: 0.3330, Loss-test: 0.3330 MEE-Train: 1.4138, MEE-test: 1.5386
Epoch[1560/2000] Learning-rate: 0.003, Loss-Train: 0.3329, Loss-test: 0.3329 MEE-Train: 1.4133, MEE-test: 1.5382
Epoch[1561/2000] Learning-rate: 0.003, Loss-Train: 0.3328, Loss-test: 0.3328 MEE-Train: 1.4128, MEE-test: 1.5377
Epoch[1562/2000] Learning-rate: 0.003, Loss-Train: 0.3326, Loss-test: 0.3326 MEE-Train: 1.4123, MEE-test: 1.5372
Epoch[1563/2000] Learning-rate: 0.003, Loss-Train: 0.3325, Loss-test: 0.3325 MEE-Train: 1.4118, MEE-test: 1.5368
Epoch[1564/2000] Learning-rate: 0.003, Loss-Train: 0.3324, Loss-test: 0.3324 MEE-Train: 1.4113, MEE-test: 1.5363
Epoch[1565/2000] Learning-rate: 0.003, Loss-Train: 0.3323, Loss-test: 0.3323 MEE-Train: 1.4108, MEE-test: 1.5359
Epoch[1566/2000] Learning-rate: 0.003, Loss-Train: 0.3321, Loss-test: 0.3321 MEE-Train: 1.4103, MEE-test: 1.5354
Epoch[1567/2000] Learning-rate: 0.003, Loss-Train: 0.3320, Loss-test: 0.3320 MEE-Train: 1.4098, MEE-test: 1.5349
Epoch[1568/2000] Learning-rate: 0.003, Loss-Train: 0.3319, Loss-test: 0.3319 MEE-Train: 1.4092, MEE-test: 1.5345
Epoch[1569/2000] Learning-rate: 0.003, Loss-Train: 0.3318, Loss-test: 0.3318 MEE-Train: 1.4087, MEE-test: 1.5340
Epoch[1570/2000] Learning-rate: 0.003, Loss-Train: 0.3317, Loss-test: 0.3317 MEE-Train: 1.4082, MEE-test: 1.5336
Epoch[1571/2000] Learning-rate: 0.003, Loss-Train: 0.3315, Loss-test: 0.3315 MEE-Train: 1.4077, MEE-test: 1.5331
Epoch[1572/2000] Learning-rate: 0.003, Loss-Train: 0.3314, Loss-test: 0.3314 MEE-Train: 1.4072, MEE-test: 1.5327
Epoch[1573/2000] Learning-rate: 0.003, Loss-Train: 0.3313, Loss-test: 0.3313 MEE-Train: 1.4067, MEE-test: 1.5322
Epoch[1574/2000] Learning-rate: 0.003, Loss-Train: 0.3312, Loss-test: 0.3312 MEE-Train: 1.4062, MEE-test: 1.5318
Epoch[1575/2000] Learning-rate: 0.003, Loss-Train: 0.3310, Loss-test: 0.3310 MEE-Train: 1.4057, MEE-test: 1.5313
Epoch[1576/2000] Learning-rate: 0.003, Loss-Train: 0.3309, Loss-test: 0.3309 MEE-Train: 1.4052, MEE-test: 1.5308
Epoch[1577/2000] Learning-rate: 0.003, Loss-Train: 0.3308, Loss-test: 0.3308 MEE-Train: 1.4047, MEE-test: 1.5304
Epoch[1578/2000] Learning-rate: 0.003, Loss-Train: 0.3307, Loss-test: 0.3307 MEE-Train: 1.4042, MEE-test: 1.5299
Epoch[1579/2000] Learning-rate: 0.003, Loss-Train: 0.3306, Loss-test: 0.3306 MEE-Train: 1.4037, MEE-test: 1.5295
Epoch[1580/2000] Learning-rate: 0.003, Loss-Train: 0.3304, Loss-test: 0.3304 MEE-Train: 1.4032, MEE-test: 1.5290
Epoch[1581/2000] Learning-rate: 0.003, Loss-Train: 0.3303, Loss-test: 0.3303 MEE-Train: 1.4027, MEE-test: 1.5286
Epoch[1582/2000] Learning-rate: 0.003, Loss-Train: 0.3302, Loss-test: 0.3302 MEE-Train: 1.4022, MEE-test: 1.5281
Epoch[1583/2000] Learning-rate: 0.003, Loss-Train: 0.3301, Loss-test: 0.3301 MEE-Train: 1.4017, MEE-test: 1.5277
Epoch[1584/2000] Learning-rate: 0.003, Loss-Train: 0.3300, Loss-test: 0.3300 MEE-Train: 1.4012, MEE-test: 1.5272
Epoch[1585/2000] Learning-rate: 0.003, Loss-Train: 0.3298, Loss-test: 0.3298 MEE-Train: 1.4008, MEE-test: 1.5268
Epoch[1586/2000] Learning-rate: 0.003, Loss-Train: 0.3297, Loss-test: 0.3297 MEE-Train: 1.4003, MEE-test: 1.5263
Epoch[1587/2000] Learning-rate: 0.003, Loss-Train: 0.3296, Loss-test: 0.3296 MEE-Train: 1.3998, MEE-test: 1.5259
Epoch[1588/2000] Learning-rate: 0.003, Loss-Train: 0.3295, Loss-test: 0.3295 MEE-Train: 1.3993, MEE-test: 1.5254
Epoch[1589/2000] Learning-rate: 0.003, Loss-Train: 0.3294, Loss-test: 0.3294 MEE-Train: 1.3988, MEE-test: 1.5250
Epoch[1590/2000] Learning-rate: 0.003, Loss-Train: 0.3292, Loss-test: 0.3292 MEE-Train: 1.3983, MEE-test: 1.5245
Epoch[1591/2000] Learning-rate: 0.003, Loss-Train: 0.3291, Loss-test: 0.3291 MEE-Train: 1.3978, MEE-test: 1.5241
Epoch[1592/2000] Learning-rate: 0.003, Loss-Train: 0.3290, Loss-test: 0.3290 MEE-Train: 1.3973, MEE-test: 1.5237
Epoch[1593/2000] Learning-rate: 0.003, Loss-Train: 0.3289, Loss-test: 0.3289 MEE-Train: 1.3968, MEE-test: 1.5232
Epoch[1594/2000] Learning-rate: 0.003, Loss-Train: 0.3288, Loss-test: 0.3288 MEE-Train: 1.3963, MEE-test: 1.5228
Epoch[1595/2000] Learning-rate: 0.003, Loss-Train: 0.3286, Loss-test: 0.3286 MEE-Train: 1.3958, MEE-test: 1.5223
Epoch[1596/2000] Learning-rate: 0.003, Loss-Train: 0.3285, Loss-test: 0.3285 MEE-Train: 1.3953, MEE-test: 1.5219
Epoch[1597/2000] Learning-rate: 0.003, Loss-Train: 0.3284, Loss-test: 0.3284 MEE-Train: 1.3948, MEE-test: 1.5214
Epoch[1598/2000] Learning-rate: 0.003, Loss-Train: 0.3283, Loss-test: 0.3283 MEE-Train: 1.3944, MEE-test: 1.5210
Epoch[1599/2000] Learning-rate: 0.003, Loss-Train: 0.3282, Loss-test: 0.3282 MEE-Train: 1.3939, MEE-test: 1.5205
Epoch[1600/2000] Learning-rate: 0.003, Loss-Train: 0.3280, Loss-test: 0.3280 MEE-Train: 1.3934, MEE-test: 1.5201
Epoch[1601/2000] Learning-rate: 0.003, Loss-Train: 0.3279, Loss-test: 0.3279 MEE-Train: 1.3929, MEE-test: 1.5197
Epoch[1602/2000] Learning-rate: 0.003, Loss-Train: 0.3278, Loss-test: 0.3278 MEE-Train: 1.3924, MEE-test: 1.5192
Epoch[1603/2000] Learning-rate: 0.003, Loss-Train: 0.3277, Loss-test: 0.3277 MEE-Train: 1.3919, MEE-test: 1.5188
Epoch[1604/2000] Learning-rate: 0.003, Loss-Train: 0.3276, Loss-test: 0.3276 MEE-Train: 1.3914, MEE-test: 1.5183
Epoch[1605/2000] Learning-rate: 0.003, Loss-Train: 0.3274, Loss-test: 0.3274 MEE-Train: 1.3909, MEE-test: 1.5179
Epoch[1606/2000] Learning-rate: 0.003, Loss-Train: 0.3273, Loss-test: 0.3273 MEE-Train: 1.3905, MEE-test: 1.5175
Epoch[1607/2000] Learning-rate: 0.003, Loss-Train: 0.3272, Loss-test: 0.3272 MEE-Train: 1.3900, MEE-test: 1.5170
Epoch[1608/2000] Learning-rate: 0.003, Loss-Train: 0.3271, Loss-test: 0.3271 MEE-Train: 1.3895, MEE-test: 1.5166
Epoch[1609/2000] Learning-rate: 0.003, Loss-Train: 0.3270, Loss-test: 0.3270 MEE-Train: 1.3890, MEE-test: 1.5161
Epoch[1610/2000] Learning-rate: 0.003, Loss-Train: 0.3269, Loss-test: 0.3269 MEE-Train: 1.3885, MEE-test: 1.5157
Epoch[1611/2000] Learning-rate: 0.003, Loss-Train: 0.3267, Loss-test: 0.3267 MEE-Train: 1.3880, MEE-test: 1.5153
Epoch[1612/2000] Learning-rate: 0.003, Loss-Train: 0.3266, Loss-test: 0.3266 MEE-Train: 1.3876, MEE-test: 1.5148
Epoch[1613/2000] Learning-rate: 0.003, Loss-Train: 0.3265, Loss-test: 0.3265 MEE-Train: 1.3871, MEE-test: 1.5144
Epoch[1614/2000] Learning-rate: 0.003, Loss-Train: 0.3264, Loss-test: 0.3264 MEE-Train: 1.3866, MEE-test: 1.5140
Epoch[1615/2000] Learning-rate: 0.003, Loss-Train: 0.3263, Loss-test: 0.3263 MEE-Train: 1.3861, MEE-test: 1.5135
Epoch[1616/2000] Learning-rate: 0.003, Loss-Train: 0.3262, Loss-test: 0.3262 MEE-Train: 1.3856, MEE-test: 1.5131
Epoch[1617/2000] Learning-rate: 0.003, Loss-Train: 0.3260, Loss-test: 0.3260 MEE-Train: 1.3852, MEE-test: 1.5126
Epoch[1618/2000] Learning-rate: 0.003, Loss-Train: 0.3259, Loss-test: 0.3259 MEE-Train: 1.3847, MEE-test: 1.5122
Epoch[1619/2000] Learning-rate: 0.003, Loss-Train: 0.3258, Loss-test: 0.3258 MEE-Train: 1.3842, MEE-test: 1.5118
Epoch[1620/2000] Learning-rate: 0.003, Loss-Train: 0.3257, Loss-test: 0.3257 MEE-Train: 1.3837, MEE-test: 1.5113
Epoch[1621/2000] Learning-rate: 0.003, Loss-Train: 0.3256, Loss-test: 0.3256 MEE-Train: 1.3832, MEE-test: 1.5109
Epoch[1622/2000] Learning-rate: 0.003, Loss-Train: 0.3255, Loss-test: 0.3255 MEE-Train: 1.3828, MEE-test: 1.5105
Epoch[1623/2000] Learning-rate: 0.003, Loss-Train: 0.3253, Loss-test: 0.3253 MEE-Train: 1.3823, MEE-test: 1.5100
Epoch[1624/2000] Learning-rate: 0.003, Loss-Train: 0.3252, Loss-test: 0.3252 MEE-Train: 1.3818, MEE-test: 1.5096
Epoch[1625/2000] Learning-rate: 0.003, Loss-Train: 0.3251, Loss-test: 0.3251 MEE-Train: 1.3813, MEE-test: 1.5092
Epoch[1626/2000] Learning-rate: 0.003, Loss-Train: 0.3250, Loss-test: 0.3250 MEE-Train: 1.3809, MEE-test: 1.5088
Epoch[1627/2000] Learning-rate: 0.003, Loss-Train: 0.3249, Loss-test: 0.3249 MEE-Train: 1.3804, MEE-test: 1.5083
Epoch[1628/2000] Learning-rate: 0.003, Loss-Train: 0.3248, Loss-test: 0.3248 MEE-Train: 1.3799, MEE-test: 1.5079
Epoch[1629/2000] Learning-rate: 0.003, Loss-Train: 0.3247, Loss-test: 0.3247 MEE-Train: 1.3794, MEE-test: 1.5075
Epoch[1630/2000] Learning-rate: 0.003, Loss-Train: 0.3245, Loss-test: 0.3245 MEE-Train: 1.3790, MEE-test: 1.5070
Epoch[1631/2000] Learning-rate: 0.003, Loss-Train: 0.3244, Loss-test: 0.3244 MEE-Train: 1.3785, MEE-test: 1.5066
Epoch[1632/2000] Learning-rate: 0.003, Loss-Train: 0.3243, Loss-test: 0.3243 MEE-Train: 1.3780, MEE-test: 1.5062
Epoch[1633/2000] Learning-rate: 0.003, Loss-Train: 0.3242, Loss-test: 0.3242 MEE-Train: 1.3776, MEE-test: 1.5057
Epoch[1634/2000] Learning-rate: 0.003, Loss-Train: 0.3241, Loss-test: 0.3241 MEE-Train: 1.3771, MEE-test: 1.5053
Epoch[1635/2000] Learning-rate: 0.003, Loss-Train: 0.3240, Loss-test: 0.3240 MEE-Train: 1.3766, MEE-test: 1.5049
Epoch[1636/2000] Learning-rate: 0.003, Loss-Train: 0.3238, Loss-test: 0.3238 MEE-Train: 1.3761, MEE-test: 1.5045
Epoch[1637/2000] Learning-rate: 0.003, Loss-Train: 0.3237, Loss-test: 0.3237 MEE-Train: 1.3757, MEE-test: 1.5040
Epoch[1638/2000] Learning-rate: 0.003, Loss-Train: 0.3236, Loss-test: 0.3236 MEE-Train: 1.3752, MEE-test: 1.5036
Epoch[1639/2000] Learning-rate: 0.003, Loss-Train: 0.3235, Loss-test: 0.3235 MEE-Train: 1.3747, MEE-test: 1.5032
Epoch[1640/2000] Learning-rate: 0.003, Loss-Train: 0.3234, Loss-test: 0.3234 MEE-Train: 1.3743, MEE-test: 1.5028
Epoch[1641/2000] Learning-rate: 0.003, Loss-Train: 0.3233, Loss-test: 0.3233 MEE-Train: 1.3738, MEE-test: 1.5023
Epoch[1642/2000] Learning-rate: 0.003, Loss-Train: 0.3232, Loss-test: 0.3232 MEE-Train: 1.3733, MEE-test: 1.5019
Epoch[1643/2000] Learning-rate: 0.003, Loss-Train: 0.3231, Loss-test: 0.3231 MEE-Train: 1.3729, MEE-test: 1.5015
Epoch[1644/2000] Learning-rate: 0.003, Loss-Train: 0.3229, Loss-test: 0.3229 MEE-Train: 1.3724, MEE-test: 1.5011
Epoch[1645/2000] Learning-rate: 0.003, Loss-Train: 0.3228, Loss-test: 0.3228 MEE-Train: 1.3719, MEE-test: 1.5006
Epoch[1646/2000] Learning-rate: 0.003, Loss-Train: 0.3227, Loss-test: 0.3227 MEE-Train: 1.3715, MEE-test: 1.5002
Epoch[1647/2000] Learning-rate: 0.003, Loss-Train: 0.3226, Loss-test: 0.3226 MEE-Train: 1.3710, MEE-test: 1.4998
Epoch[1648/2000] Learning-rate: 0.003, Loss-Train: 0.3225, Loss-test: 0.3225 MEE-Train: 1.3705, MEE-test: 1.4994
Epoch[1649/2000] Learning-rate: 0.003, Loss-Train: 0.3224, Loss-test: 0.3224 MEE-Train: 1.3701, MEE-test: 1.4990
Epoch[1650/2000] Learning-rate: 0.003, Loss-Train: 0.3223, Loss-test: 0.3223 MEE-Train: 1.3696, MEE-test: 1.4985
Epoch[1651/2000] Learning-rate: 0.003, Loss-Train: 0.3221, Loss-test: 0.3221 MEE-Train: 1.3691, MEE-test: 1.4981
Epoch[1652/2000] Learning-rate: 0.003, Loss-Train: 0.3220, Loss-test: 0.3220 MEE-Train: 1.3687, MEE-test: 1.4977
Epoch[1653/2000] Learning-rate: 0.003, Loss-Train: 0.3219, Loss-test: 0.3219 MEE-Train: 1.3682, MEE-test: 1.4973
Epoch[1654/2000] Learning-rate: 0.003, Loss-Train: 0.3218, Loss-test: 0.3218 MEE-Train: 1.3678, MEE-test: 1.4969
Epoch[1655/2000] Learning-rate: 0.003, Loss-Train: 0.3217, Loss-test: 0.3217 MEE-Train: 1.3673, MEE-test: 1.4964
Epoch[1656/2000] Learning-rate: 0.003, Loss-Train: 0.3216, Loss-test: 0.3216 MEE-Train: 1.3668, MEE-test: 1.4960
Epoch[1657/2000] Learning-rate: 0.003, Loss-Train: 0.3215, Loss-test: 0.3215 MEE-Train: 1.3664, MEE-test: 1.4956
Epoch[1658/2000] Learning-rate: 0.003, Loss-Train: 0.3214, Loss-test: 0.3214 MEE-Train: 1.3659, MEE-test: 1.4952
Epoch[1659/2000] Learning-rate: 0.003, Loss-Train: 0.3213, Loss-test: 0.3213 MEE-Train: 1.3655, MEE-test: 1.4948
Epoch[1660/2000] Learning-rate: 0.003, Loss-Train: 0.3211, Loss-test: 0.3211 MEE-Train: 1.3650, MEE-test: 1.4944
Epoch[1661/2000] Learning-rate: 0.003, Loss-Train: 0.3210, Loss-test: 0.3210 MEE-Train: 1.3645, MEE-test: 1.4939
Epoch[1662/2000] Learning-rate: 0.003, Loss-Train: 0.3209, Loss-test: 0.3209 MEE-Train: 1.3641, MEE-test: 1.4935
Epoch[1663/2000] Learning-rate: 0.003, Loss-Train: 0.3208, Loss-test: 0.3208 MEE-Train: 1.3636, MEE-test: 1.4931
Epoch[1664/2000] Learning-rate: 0.003, Loss-Train: 0.3207, Loss-test: 0.3207 MEE-Train: 1.3632, MEE-test: 1.4927
Epoch[1665/2000] Learning-rate: 0.003, Loss-Train: 0.3206, Loss-test: 0.3206 MEE-Train: 1.3627, MEE-test: 1.4923
Epoch[1666/2000] Learning-rate: 0.003, Loss-Train: 0.3205, Loss-test: 0.3205 MEE-Train: 1.3623, MEE-test: 1.4919
Epoch[1667/2000] Learning-rate: 0.003, Loss-Train: 0.3204, Loss-test: 0.3204 MEE-Train: 1.3618, MEE-test: 1.4914
Epoch[1668/2000] Learning-rate: 0.003, Loss-Train: 0.3203, Loss-test: 0.3203 MEE-Train: 1.3613, MEE-test: 1.4910
Epoch[1669/2000] Learning-rate: 0.003, Loss-Train: 0.3201, Loss-test: 0.3201 MEE-Train: 1.3609, MEE-test: 1.4906
Epoch[1670/2000] Learning-rate: 0.003, Loss-Train: 0.3200, Loss-test: 0.3200 MEE-Train: 1.3604, MEE-test: 1.4902
Epoch[1671/2000] Learning-rate: 0.003, Loss-Train: 0.3199, Loss-test: 0.3199 MEE-Train: 1.3600, MEE-test: 1.4898
Epoch[1672/2000] Learning-rate: 0.003, Loss-Train: 0.3198, Loss-test: 0.3198 MEE-Train: 1.3595, MEE-test: 1.4894
Epoch[1673/2000] Learning-rate: 0.003, Loss-Train: 0.3197, Loss-test: 0.3197 MEE-Train: 1.3591, MEE-test: 1.4890
Epoch[1674/2000] Learning-rate: 0.003, Loss-Train: 0.3196, Loss-test: 0.3196 MEE-Train: 1.3586, MEE-test: 1.4886
Epoch[1675/2000] Learning-rate: 0.003, Loss-Train: 0.3195, Loss-test: 0.3195 MEE-Train: 1.3582, MEE-test: 1.4881
Epoch[1676/2000] Learning-rate: 0.003, Loss-Train: 0.3194, Loss-test: 0.3194 MEE-Train: 1.3577, MEE-test: 1.4877
Epoch[1677/2000] Learning-rate: 0.003, Loss-Train: 0.3193, Loss-test: 0.3193 MEE-Train: 1.3573, MEE-test: 1.4873
Epoch[1678/2000] Learning-rate: 0.003, Loss-Train: 0.3192, Loss-test: 0.3192 MEE-Train: 1.3568, MEE-test: 1.4869
Epoch[1679/2000] Learning-rate: 0.003, Loss-Train: 0.3190, Loss-test: 0.3190 MEE-Train: 1.3564, MEE-test: 1.4865
Epoch[1680/2000] Learning-rate: 0.003, Loss-Train: 0.3189, Loss-test: 0.3189 MEE-Train: 1.3559, MEE-test: 1.4861
Epoch[1681/2000] Learning-rate: 0.003, Loss-Train: 0.3188, Loss-test: 0.3188 MEE-Train: 1.3555, MEE-test: 1.4857
Epoch[1682/2000] Learning-rate: 0.003, Loss-Train: 0.3187, Loss-test: 0.3187 MEE-Train: 1.3550, MEE-test: 1.4853
Epoch[1683/2000] Learning-rate: 0.003, Loss-Train: 0.3186, Loss-test: 0.3186 MEE-Train: 1.3546, MEE-test: 1.4849
Epoch[1684/2000] Learning-rate: 0.003, Loss-Train: 0.3185, Loss-test: 0.3185 MEE-Train: 1.3541, MEE-test: 1.4845
Epoch[1685/2000] Learning-rate: 0.003, Loss-Train: 0.3184, Loss-test: 0.3184 MEE-Train: 1.3537, MEE-test: 1.4841
Epoch[1686/2000] Learning-rate: 0.003, Loss-Train: 0.3183, Loss-test: 0.3183 MEE-Train: 1.3532, MEE-test: 1.4837
Epoch[1687/2000] Learning-rate: 0.003, Loss-Train: 0.3182, Loss-test: 0.3182 MEE-Train: 1.3528, MEE-test: 1.4832
Epoch[1688/2000] Learning-rate: 0.003, Loss-Train: 0.3181, Loss-test: 0.3181 MEE-Train: 1.3523, MEE-test: 1.4828
Epoch[1689/2000] Learning-rate: 0.003, Loss-Train: 0.3180, Loss-test: 0.3180 MEE-Train: 1.3519, MEE-test: 1.4824
Epoch[1690/2000] Learning-rate: 0.003, Loss-Train: 0.3179, Loss-test: 0.3179 MEE-Train: 1.3514, MEE-test: 1.4820
Epoch[1691/2000] Learning-rate: 0.003, Loss-Train: 0.3177, Loss-test: 0.3177 MEE-Train: 1.3510, MEE-test: 1.4816
Epoch[1692/2000] Learning-rate: 0.003, Loss-Train: 0.3176, Loss-test: 0.3176 MEE-Train: 1.3505, MEE-test: 1.4812
Epoch[1693/2000] Learning-rate: 0.003, Loss-Train: 0.3175, Loss-test: 0.3175 MEE-Train: 1.3501, MEE-test: 1.4808
Epoch[1694/2000] Learning-rate: 0.003, Loss-Train: 0.3174, Loss-test: 0.3174 MEE-Train: 1.3497, MEE-test: 1.4804
Epoch[1695/2000] Learning-rate: 0.003, Loss-Train: 0.3173, Loss-test: 0.3173 MEE-Train: 1.3492, MEE-test: 1.4800
Epoch[1696/2000] Learning-rate: 0.003, Loss-Train: 0.3172, Loss-test: 0.3172 MEE-Train: 1.3488, MEE-test: 1.4796
Epoch[1697/2000] Learning-rate: 0.003, Loss-Train: 0.3171, Loss-test: 0.3171 MEE-Train: 1.3483, MEE-test: 1.4792
Epoch[1698/2000] Learning-rate: 0.003, Loss-Train: 0.3170, Loss-test: 0.3170 MEE-Train: 1.3479, MEE-test: 1.4788
Epoch[1699/2000] Learning-rate: 0.003, Loss-Train: 0.3169, Loss-test: 0.3169 MEE-Train: 1.3474, MEE-test: 1.4784
Epoch[1700/2000] Learning-rate: 0.003, Loss-Train: 0.3168, Loss-test: 0.3168 MEE-Train: 1.3470, MEE-test: 1.4780
Epoch[1701/2000] Learning-rate: 0.003, Loss-Train: 0.3167, Loss-test: 0.3167 MEE-Train: 1.3466, MEE-test: 1.4776
Epoch[1702/2000] Learning-rate: 0.003, Loss-Train: 0.3166, Loss-test: 0.3166 MEE-Train: 1.3461, MEE-test: 1.4772
Epoch[1703/2000] Learning-rate: 0.003, Loss-Train: 0.3165, Loss-test: 0.3165 MEE-Train: 1.3457, MEE-test: 1.4768
Epoch[1704/2000] Learning-rate: 0.003, Loss-Train: 0.3164, Loss-test: 0.3164 MEE-Train: 1.3452, MEE-test: 1.4764
Epoch[1705/2000] Learning-rate: 0.003, Loss-Train: 0.3162, Loss-test: 0.3162 MEE-Train: 1.3448, MEE-test: 1.4760
Epoch[1706/2000] Learning-rate: 0.003, Loss-Train: 0.3161, Loss-test: 0.3161 MEE-Train: 1.3444, MEE-test: 1.4756
Epoch[1707/2000] Learning-rate: 0.003, Loss-Train: 0.3160, Loss-test: 0.3160 MEE-Train: 1.3439, MEE-test: 1.4752
Epoch[1708/2000] Learning-rate: 0.003, Loss-Train: 0.3159, Loss-test: 0.3159 MEE-Train: 1.3435, MEE-test: 1.4748
Epoch[1709/2000] Learning-rate: 0.003, Loss-Train: 0.3158, Loss-test: 0.3158 MEE-Train: 1.3430, MEE-test: 1.4744
Epoch[1710/2000] Learning-rate: 0.003, Loss-Train: 0.3157, Loss-test: 0.3157 MEE-Train: 1.3426, MEE-test: 1.4740
Epoch[1711/2000] Learning-rate: 0.003, Loss-Train: 0.3156, Loss-test: 0.3156 MEE-Train: 1.3422, MEE-test: 1.4736
Epoch[1712/2000] Learning-rate: 0.003, Loss-Train: 0.3155, Loss-test: 0.3155 MEE-Train: 1.3417, MEE-test: 1.4732
Epoch[1713/2000] Learning-rate: 0.003, Loss-Train: 0.3154, Loss-test: 0.3154 MEE-Train: 1.3413, MEE-test: 1.4728
Epoch[1714/2000] Learning-rate: 0.003, Loss-Train: 0.3153, Loss-test: 0.3153 MEE-Train: 1.3409, MEE-test: 1.4724
Epoch[1715/2000] Learning-rate: 0.003, Loss-Train: 0.3152, Loss-test: 0.3152 MEE-Train: 1.3404, MEE-test: 1.4720
Epoch[1716/2000] Learning-rate: 0.003, Loss-Train: 0.3151, Loss-test: 0.3151 MEE-Train: 1.3400, MEE-test: 1.4716
Epoch[1717/2000] Learning-rate: 0.003, Loss-Train: 0.3150, Loss-test: 0.3150 MEE-Train: 1.3396, MEE-test: 1.4712
Epoch[1718/2000] Learning-rate: 0.003, Loss-Train: 0.3149, Loss-test: 0.3149 MEE-Train: 1.3391, MEE-test: 1.4708
Epoch[1719/2000] Learning-rate: 0.003, Loss-Train: 0.3148, Loss-test: 0.3148 MEE-Train: 1.3387, MEE-test: 1.4705
Epoch[1720/2000] Learning-rate: 0.003, Loss-Train: 0.3147, Loss-test: 0.3147 MEE-Train: 1.3383, MEE-test: 1.4701
Epoch[1721/2000] Learning-rate: 0.003, Loss-Train: 0.3146, Loss-test: 0.3146 MEE-Train: 1.3378, MEE-test: 1.4697
Epoch[1722/2000] Learning-rate: 0.003, Loss-Train: 0.3145, Loss-test: 0.3145 MEE-Train: 1.3374, MEE-test: 1.4693
Epoch[1723/2000] Learning-rate: 0.003, Loss-Train: 0.3144, Loss-test: 0.3144 MEE-Train: 1.3370, MEE-test: 1.4689
Epoch[1724/2000] Learning-rate: 0.003, Loss-Train: 0.3142, Loss-test: 0.3142 MEE-Train: 1.3365, MEE-test: 1.4685
Epoch[1725/2000] Learning-rate: 0.003, Loss-Train: 0.3141, Loss-test: 0.3141 MEE-Train: 1.3361, MEE-test: 1.4681
Epoch[1726/2000] Learning-rate: 0.003, Loss-Train: 0.3140, Loss-test: 0.3140 MEE-Train: 1.3357, MEE-test: 1.4677
Epoch[1727/2000] Learning-rate: 0.003, Loss-Train: 0.3139, Loss-test: 0.3139 MEE-Train: 1.3352, MEE-test: 1.4673
Epoch[1728/2000] Learning-rate: 0.003, Loss-Train: 0.3138, Loss-test: 0.3138 MEE-Train: 1.3348, MEE-test: 1.4669
Epoch[1729/2000] Learning-rate: 0.003, Loss-Train: 0.3137, Loss-test: 0.3137 MEE-Train: 1.3344, MEE-test: 1.4665
Epoch[1730/2000] Learning-rate: 0.003, Loss-Train: 0.3136, Loss-test: 0.3136 MEE-Train: 1.3340, MEE-test: 1.4661
Epoch[1731/2000] Learning-rate: 0.003, Loss-Train: 0.3135, Loss-test: 0.3135 MEE-Train: 1.3335, MEE-test: 1.4658
Epoch[1732/2000] Learning-rate: 0.003, Loss-Train: 0.3134, Loss-test: 0.3134 MEE-Train: 1.3331, MEE-test: 1.4654
Epoch[1733/2000] Learning-rate: 0.003, Loss-Train: 0.3133, Loss-test: 0.3133 MEE-Train: 1.3327, MEE-test: 1.4650
Epoch[1734/2000] Learning-rate: 0.003, Loss-Train: 0.3132, Loss-test: 0.3132 MEE-Train: 1.3322, MEE-test: 1.4646
Epoch[1735/2000] Learning-rate: 0.003, Loss-Train: 0.3131, Loss-test: 0.3131 MEE-Train: 1.3318, MEE-test: 1.4642
Epoch[1736/2000] Learning-rate: 0.003, Loss-Train: 0.3130, Loss-test: 0.3130 MEE-Train: 1.3314, MEE-test: 1.4638
Epoch[1737/2000] Learning-rate: 0.003, Loss-Train: 0.3129, Loss-test: 0.3129 MEE-Train: 1.3310, MEE-test: 1.4634
Epoch[1738/2000] Learning-rate: 0.003, Loss-Train: 0.3128, Loss-test: 0.3128 MEE-Train: 1.3305, MEE-test: 1.4630
Epoch[1739/2000] Learning-rate: 0.003, Loss-Train: 0.3127, Loss-test: 0.3127 MEE-Train: 1.3301, MEE-test: 1.4627
Epoch[1740/2000] Learning-rate: 0.003, Loss-Train: 0.3126, Loss-test: 0.3126 MEE-Train: 1.3297, MEE-test: 1.4623
Epoch[1741/2000] Learning-rate: 0.003, Loss-Train: 0.3125, Loss-test: 0.3125 MEE-Train: 1.3293, MEE-test: 1.4619
Epoch[1742/2000] Learning-rate: 0.003, Loss-Train: 0.3124, Loss-test: 0.3124 MEE-Train: 1.3288, MEE-test: 1.4615
