Epoch[1/5000] Learning-rate: 0.003, Loss-Train: 19.7122, Loss-test: 315.3947 MEE-Train: 26.4558, MEE-test: 30.7601
Epoch[4379/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0265 MEE-Train: 0.2323, MEE-test: 0.3700
Epoch[4380/5000] Learning-rate: 0.003, Loss-Train: 0.0023, Loss-test: 0.0369 MEE-Train: 0.2323, MEE-test: 0.3699
Epoch[4381/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0291 MEE-Train: 0.2323, MEE-test: 0.3699
Epoch[4382/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0243 MEE-Train: 0.2323, MEE-test: 0.3699
Epoch[4383/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0260 MEE-Train: 0.2322, MEE-test: 0.3699
Epoch[4384/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0297 MEE-Train: 0.2322, MEE-test: 0.3699
Epoch[4385/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0308 MEE-Train: 0.2322, MEE-test: 0.3699
Epoch[4386/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0312 MEE-Train: 0.2322, MEE-test: 0.3698
Epoch[4387/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0252 MEE-Train: 0.2321, MEE-test: 0.3698
Epoch[4388/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0322 MEE-Train: 0.2321, MEE-test: 0.3698
Epoch[4389/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0264 MEE-Train: 0.2321, MEE-test: 0.3698
Epoch[4390/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0329 MEE-Train: 0.2321, MEE-test: 0.3698
Epoch[4391/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0286 MEE-Train: 0.2320, MEE-test: 0.3698
Epoch[4392/5000] Learning-rate: 0.003, Loss-Train: 0.0023, Loss-test: 0.0366 MEE-Train: 0.2320, MEE-test: 0.3697
Epoch[4393/5000] Learning-rate: 0.003, Loss-Train: 0.0023, Loss-test: 0.0372 MEE-Train: 0.2320, MEE-test: 0.3697
Epoch[4394/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0346 MEE-Train: 0.2320, MEE-test: 0.3697
Epoch[4395/5000] Learning-rate: 0.003, Loss-Train: 0.0024, Loss-test: 0.0377 MEE-Train: 0.2320, MEE-test: 0.3697
Epoch[4396/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0277 MEE-Train: 0.2319, MEE-test: 0.3697
Epoch[4397/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0303 MEE-Train: 0.2319, MEE-test: 0.3697
Epoch[4398/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0264 MEE-Train: 0.2319, MEE-test: 0.3697
Epoch[4399/5000] Learning-rate: 0.003, Loss-Train: 0.0023, Loss-test: 0.0374 MEE-Train: 0.2319, MEE-test: 0.3697
Epoch[4400/5000] Learning-rate: 0.003, Loss-Train: 0.0024, Loss-test: 0.0385 MEE-Train: 0.2318, MEE-test: 0.3696
Epoch[4401/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0278 MEE-Train: 0.2318, MEE-test: 0.3696
Epoch[4402/5000] Learning-rate: 0.003, Loss-Train: 0.0026, Loss-test: 0.0410 MEE-Train: 0.2318, MEE-test: 0.3696
Epoch[4403/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0309 MEE-Train: 0.2318, MEE-test: 0.3696
Epoch[4404/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0349 MEE-Train: 0.2317, MEE-test: 0.3696
Epoch[4405/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0357 MEE-Train: 0.2317, MEE-test: 0.3696
Epoch[4406/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0330 MEE-Train: 0.2317, MEE-test: 0.3696
Epoch[4407/5000] Learning-rate: 0.003, Loss-Train: 0.0014, Loss-test: 0.0221 MEE-Train: 0.2317, MEE-test: 0.3696
Epoch[4408/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0269 MEE-Train: 0.2316, MEE-test: 0.3695
Epoch[4409/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0302 MEE-Train: 0.2316, MEE-test: 0.3695
Epoch[4410/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0248 MEE-Train: 0.2316, MEE-test: 0.3695
Epoch[4411/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0247 MEE-Train: 0.2316, MEE-test: 0.3695
Epoch[4412/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0306 MEE-Train: 0.2316, MEE-test: 0.3695
Epoch[4413/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0302 MEE-Train: 0.2315, MEE-test: 0.3694
Epoch[4414/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0332 MEE-Train: 0.2315, MEE-test: 0.3694
Epoch[4415/5000] Learning-rate: 0.003, Loss-Train: 0.0029, Loss-test: 0.0458 MEE-Train: 0.2315, MEE-test: 0.3694
Epoch[4416/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0253 MEE-Train: 0.2315, MEE-test: 0.3694
Epoch[4417/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0235 MEE-Train: 0.2314, MEE-test: 0.3694
Epoch[4418/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0312 MEE-Train: 0.2314, MEE-test: 0.3694
Epoch[4419/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0313 MEE-Train: 0.2314, MEE-test: 0.3694
Epoch[4420/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0266 MEE-Train: 0.2314, MEE-test: 0.3693
Epoch[4421/5000] Learning-rate: 0.003, Loss-Train: 0.0023, Loss-test: 0.0365 MEE-Train: 0.2313, MEE-test: 0.3693
Epoch[4422/5000] Learning-rate: 0.003, Loss-Train: 0.0014, Loss-test: 0.0226 MEE-Train: 0.2313, MEE-test: 0.3693
Epoch[4423/5000] Learning-rate: 0.003, Loss-Train: 0.0012, Loss-test: 0.0190 MEE-Train: 0.2313, MEE-test: 0.3693
Epoch[4424/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0305 MEE-Train: 0.2313, MEE-test: 0.3693
Epoch[4425/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0294 MEE-Train: 0.2313, MEE-test: 0.3692
Epoch[4426/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0336 MEE-Train: 0.2312, MEE-test: 0.3692
Epoch[4427/5000] Learning-rate: 0.003, Loss-Train: 0.0026, Loss-test: 0.0416 MEE-Train: 0.2312, MEE-test: 0.3692
Epoch[4428/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0357 MEE-Train: 0.2312, MEE-test: 0.3692
Epoch[4429/5000] Learning-rate: 0.003, Loss-Train: 0.0014, Loss-test: 0.0217 MEE-Train: 0.2312, MEE-test: 0.3692
Epoch[4430/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0276 MEE-Train: 0.2311, MEE-test: 0.3692
Epoch[4431/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0320 MEE-Train: 0.2311, MEE-test: 0.3692
Epoch[4432/5000] Learning-rate: 0.003, Loss-Train: 0.0012, Loss-test: 0.0194 MEE-Train: 0.2311, MEE-test: 0.3691
Epoch[4433/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0346 MEE-Train: 0.2311, MEE-test: 0.3691
Epoch[4434/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0334 MEE-Train: 0.2310, MEE-test: 0.3691
Epoch[4435/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0306 MEE-Train: 0.2310, MEE-test: 0.3691
Epoch[4436/5000] Learning-rate: 0.003, Loss-Train: 0.0011, Loss-test: 0.0174 MEE-Train: 0.2310, MEE-test: 0.3691
Epoch[4437/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0301 MEE-Train: 0.2310, MEE-test: 0.3690
Epoch[4438/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0307 MEE-Train: 0.2310, MEE-test: 0.3690
Epoch[4439/5000] Learning-rate: 0.003, Loss-Train: 0.0023, Loss-test: 0.0369 MEE-Train: 0.2309, MEE-test: 0.3690
Epoch[4440/5000] Learning-rate: 0.003, Loss-Train: 0.0012, Loss-test: 0.0191 MEE-Train: 0.2309, MEE-test: 0.3690
Epoch[4441/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0243 MEE-Train: 0.2309, MEE-test: 0.3690
Epoch[4442/5000] Learning-rate: 0.003, Loss-Train: 0.0013, Loss-test: 0.0213 MEE-Train: 0.2309, MEE-test: 0.3689
Epoch[4443/5000] Learning-rate: 0.003, Loss-Train: 0.0031, Loss-test: 0.0494 MEE-Train: 0.2308, MEE-test: 0.3690
Epoch[4444/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0331 MEE-Train: 0.2308, MEE-test: 0.3689
Epoch[4445/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0266 MEE-Train: 0.2308, MEE-test: 0.3689
Epoch[4446/5000] Learning-rate: 0.003, Loss-Train: 0.0031, Loss-test: 0.0502 MEE-Train: 0.2308, MEE-test: 0.3689
Epoch[4447/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0263 MEE-Train: 0.2307, MEE-test: 0.3689
Epoch[4448/5000] Learning-rate: 0.003, Loss-Train: 0.0013, Loss-test: 0.0200 MEE-Train: 0.2307, MEE-test: 0.3689
Epoch[4449/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0268 MEE-Train: 0.2307, MEE-test: 0.3689
Epoch[4450/5000] Learning-rate: 0.003, Loss-Train: 0.0023, Loss-test: 0.0376 MEE-Train: 0.2307, MEE-test: 0.3688
Epoch[4451/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0320 MEE-Train: 0.2307, MEE-test: 0.3688
Epoch[4452/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0324 MEE-Train: 0.2306, MEE-test: 0.3688
Epoch[4453/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0306 MEE-Train: 0.2306, MEE-test: 0.3688
Epoch[4454/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0281 MEE-Train: 0.2306, MEE-test: 0.3688
Epoch[4455/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0269 MEE-Train: 0.2306, MEE-test: 0.3688
Epoch[4456/5000] Learning-rate: 0.003, Loss-Train: 0.0013, Loss-test: 0.0210 MEE-Train: 0.2305, MEE-test: 0.3687
Epoch[4457/5000] Learning-rate: 0.003, Loss-Train: 0.0013, Loss-test: 0.0208 MEE-Train: 0.2305, MEE-test: 0.3687
Epoch[4458/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0329 MEE-Train: 0.2305, MEE-test: 0.3687
Epoch[4459/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0302 MEE-Train: 0.2305, MEE-test: 0.3687
Epoch[4460/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0278 MEE-Train: 0.2304, MEE-test: 0.3687
Epoch[4461/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0340 MEE-Train: 0.2304, MEE-test: 0.3687
Epoch[4462/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0312 MEE-Train: 0.2304, MEE-test: 0.3686
Epoch[4463/5000] Learning-rate: 0.003, Loss-Train: 0.0023, Loss-test: 0.0361 MEE-Train: 0.2304, MEE-test: 0.3686
Epoch[4464/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0332 MEE-Train: 0.2304, MEE-test: 0.3686
Epoch[4465/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0359 MEE-Train: 0.2303, MEE-test: 0.3686
Epoch[4466/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0298 MEE-Train: 0.2303, MEE-test: 0.3686
Epoch[4467/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0269 MEE-Train: 0.2303, MEE-test: 0.3686
Epoch[4468/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0354 MEE-Train: 0.2303, MEE-test: 0.3686
Epoch[4469/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0289 MEE-Train: 0.2302, MEE-test: 0.3686
Epoch[4470/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0294 MEE-Train: 0.2302, MEE-test: 0.3685
Epoch[4471/5000] Learning-rate: 0.003, Loss-Train: 0.0014, Loss-test: 0.0220 MEE-Train: 0.2302, MEE-test: 0.3685
Epoch[4472/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0291 MEE-Train: 0.2302, MEE-test: 0.3685
Epoch[4473/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0325 MEE-Train: 0.2302, MEE-test: 0.3685
Epoch[4474/5000] Learning-rate: 0.003, Loss-Train: 0.0023, Loss-test: 0.0361 MEE-Train: 0.2301, MEE-test: 0.3685
Epoch[4475/5000] Learning-rate: 0.003, Loss-Train: 0.0023, Loss-test: 0.0362 MEE-Train: 0.2301, MEE-test: 0.3685
Epoch[4476/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0318 MEE-Train: 0.2301, MEE-test: 0.3685
Epoch[4477/5000] Learning-rate: 0.003, Loss-Train: 0.0011, Loss-test: 0.0177 MEE-Train: 0.2301, MEE-test: 0.3684
Epoch[4478/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0343 MEE-Train: 0.2300, MEE-test: 0.3684
Epoch[4479/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0345 MEE-Train: 0.2300, MEE-test: 0.3684
Epoch[4480/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0276 MEE-Train: 0.2300, MEE-test: 0.3684
Epoch[4481/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0360 MEE-Train: 0.2300, MEE-test: 0.3684
Epoch[4482/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0320 MEE-Train: 0.2299, MEE-test: 0.3684
Epoch[4483/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0360 MEE-Train: 0.2299, MEE-test: 0.3684
Epoch[4484/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0306 MEE-Train: 0.2299, MEE-test: 0.3683
Epoch[4485/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0318 MEE-Train: 0.2299, MEE-test: 0.3683
Epoch[4486/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0331 MEE-Train: 0.2299, MEE-test: 0.3683
Epoch[4487/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0314 MEE-Train: 0.2298, MEE-test: 0.3683
Epoch[4488/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0259 MEE-Train: 0.2298, MEE-test: 0.3683
Epoch[4489/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0256 MEE-Train: 0.2298, MEE-test: 0.3683
Epoch[4490/5000] Learning-rate: 0.003, Loss-Train: 0.0012, Loss-test: 0.0197 MEE-Train: 0.2298, MEE-test: 0.3682
Epoch[4491/5000] Learning-rate: 0.003, Loss-Train: 0.0010, Loss-test: 0.0166 MEE-Train: 0.2297, MEE-test: 0.3682
Epoch[4492/5000] Learning-rate: 0.003, Loss-Train: 0.0026, Loss-test: 0.0409 MEE-Train: 0.2297, MEE-test: 0.3682
Epoch[4493/5000] Learning-rate: 0.003, Loss-Train: 0.0026, Loss-test: 0.0413 MEE-Train: 0.2297, MEE-test: 0.3682
Epoch[4494/5000] Learning-rate: 0.003, Loss-Train: 0.0013, Loss-test: 0.0209 MEE-Train: 0.2297, MEE-test: 0.3682
Epoch[4495/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0326 MEE-Train: 0.2297, MEE-test: 0.3682
Epoch[4496/5000] Learning-rate: 0.003, Loss-Train: 0.0012, Loss-test: 0.0193 MEE-Train: 0.2296, MEE-test: 0.3681
Epoch[4497/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0326 MEE-Train: 0.2296, MEE-test: 0.3681
Epoch[4498/5000] Learning-rate: 0.003, Loss-Train: 0.0010, Loss-test: 0.0162 MEE-Train: 0.2296, MEE-test: 0.3681
Epoch[4499/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0276 MEE-Train: 0.2296, MEE-test: 0.3681
Epoch[4500/5000] Learning-rate: 0.003, Loss-Train: 0.0029, Loss-test: 0.0459 MEE-Train: 0.2295, MEE-test: 0.3681
Epoch[4501/5000] Learning-rate: 0.003, Loss-Train: 0.0013, Loss-test: 0.0212 MEE-Train: 0.2295, MEE-test: 0.3680
Epoch[4502/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0292 MEE-Train: 0.2295, MEE-test: 0.3680
Epoch[4503/5000] Learning-rate: 0.003, Loss-Train: 0.0024, Loss-test: 0.0377 MEE-Train: 0.2295, MEE-test: 0.3680
Epoch[4504/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0354 MEE-Train: 0.2295, MEE-test: 0.3680
Epoch[4505/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0274 MEE-Train: 0.2294, MEE-test: 0.3680
Epoch[4506/5000] Learning-rate: 0.003, Loss-Train: 0.0014, Loss-test: 0.0226 MEE-Train: 0.2294, MEE-test: 0.3680
Epoch[4507/5000] Learning-rate: 0.003, Loss-Train: 0.0014, Loss-test: 0.0227 MEE-Train: 0.2294, MEE-test: 0.3679
Epoch[4508/5000] Learning-rate: 0.003, Loss-Train: 0.0024, Loss-test: 0.0380 MEE-Train: 0.2294, MEE-test: 0.3679
Epoch[4509/5000] Learning-rate: 0.003, Loss-Train: 0.0023, Loss-test: 0.0369 MEE-Train: 0.2293, MEE-test: 0.3679
Epoch[4510/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0305 MEE-Train: 0.2293, MEE-test: 0.3679
Epoch[4511/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0267 MEE-Train: 0.2293, MEE-test: 0.3679
Epoch[4512/5000] Learning-rate: 0.003, Loss-Train: 0.0026, Loss-test: 0.0415 MEE-Train: 0.2293, MEE-test: 0.3679
Epoch[4513/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0346 MEE-Train: 0.2292, MEE-test: 0.3679
Epoch[4514/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0320 MEE-Train: 0.2292, MEE-test: 0.3679
Epoch[4515/5000] Learning-rate: 0.003, Loss-Train: 0.0010, Loss-test: 0.0161 MEE-Train: 0.2292, MEE-test: 0.3678
Epoch[4516/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0250 MEE-Train: 0.2292, MEE-test: 0.3678
Epoch[4517/5000] Learning-rate: 0.003, Loss-Train: 0.0013, Loss-test: 0.0209 MEE-Train: 0.2292, MEE-test: 0.3678
Epoch[4518/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0286 MEE-Train: 0.2291, MEE-test: 0.3678
Epoch[4519/5000] Learning-rate: 0.003, Loss-Train: 0.0011, Loss-test: 0.0181 MEE-Train: 0.2291, MEE-test: 0.3677
Epoch[4520/5000] Learning-rate: 0.003, Loss-Train: 0.0014, Loss-test: 0.0222 MEE-Train: 0.2291, MEE-test: 0.3677
Epoch[4521/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0239 MEE-Train: 0.2291, MEE-test: 0.3677
Epoch[4522/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0302 MEE-Train: 0.2290, MEE-test: 0.3677
Epoch[4523/5000] Learning-rate: 0.003, Loss-Train: 0.0026, Loss-test: 0.0412 MEE-Train: 0.2290, MEE-test: 0.3677
Epoch[4524/5000] Learning-rate: 0.003, Loss-Train: 0.0012, Loss-test: 0.0200 MEE-Train: 0.2290, MEE-test: 0.3676
Epoch[4525/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0245 MEE-Train: 0.2290, MEE-test: 0.3676
Epoch[4526/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0293 MEE-Train: 0.2290, MEE-test: 0.3676
Epoch[4527/5000] Learning-rate: 0.003, Loss-Train: 0.0013, Loss-test: 0.0207 MEE-Train: 0.2289, MEE-test: 0.3676
Epoch[4528/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0338 MEE-Train: 0.2289, MEE-test: 0.3676
Epoch[4529/5000] Learning-rate: 0.003, Loss-Train: 0.0026, Loss-test: 0.0419 MEE-Train: 0.2289, MEE-test: 0.3676
Epoch[4530/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0269 MEE-Train: 0.2289, MEE-test: 0.3676
Epoch[4531/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0294 MEE-Train: 0.2289, MEE-test: 0.3675
Epoch[4532/5000] Learning-rate: 0.003, Loss-Train: 0.0026, Loss-test: 0.0416 MEE-Train: 0.2288, MEE-test: 0.3675
Epoch[4533/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0293 MEE-Train: 0.2288, MEE-test: 0.3675
Epoch[4534/5000] Learning-rate: 0.003, Loss-Train: 0.0024, Loss-test: 0.0377 MEE-Train: 0.2288, MEE-test: 0.3675
Epoch[4535/5000] Learning-rate: 0.003, Loss-Train: 0.0009, Loss-test: 0.0141 MEE-Train: 0.2288, MEE-test: 0.3675
Epoch[4536/5000] Learning-rate: 0.003, Loss-Train: 0.0024, Loss-test: 0.0379 MEE-Train: 0.2287, MEE-test: 0.3675
Epoch[4537/5000] Learning-rate: 0.003, Loss-Train: 0.0013, Loss-test: 0.0209 MEE-Train: 0.2287, MEE-test: 0.3674
Epoch[4538/5000] Learning-rate: 0.003, Loss-Train: 0.0024, Loss-test: 0.0386 MEE-Train: 0.2287, MEE-test: 0.3674
Epoch[4539/5000] Learning-rate: 0.003, Loss-Train: 0.0025, Loss-test: 0.0403 MEE-Train: 0.2287, MEE-test: 0.3674
Epoch[4540/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0288 MEE-Train: 0.2287, MEE-test: 0.3674
Epoch[4541/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0279 MEE-Train: 0.2286, MEE-test: 0.3674
Epoch[4542/5000] Learning-rate: 0.003, Loss-Train: 0.0028, Loss-test: 0.0456 MEE-Train: 0.2286, MEE-test: 0.3674
Epoch[4543/5000] Learning-rate: 0.003, Loss-Train: 0.0014, Loss-test: 0.0219 MEE-Train: 0.2286, MEE-test: 0.3674
Epoch[4544/5000] Learning-rate: 0.003, Loss-Train: 0.0024, Loss-test: 0.0391 MEE-Train: 0.2286, MEE-test: 0.3674
Epoch[4545/5000] Learning-rate: 0.003, Loss-Train: 0.0011, Loss-test: 0.0169 MEE-Train: 0.2285, MEE-test: 0.3673
Epoch[4546/5000] Learning-rate: 0.003, Loss-Train: 0.0028, Loss-test: 0.0449 MEE-Train: 0.2285, MEE-test: 0.3673
Epoch[4547/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0262 MEE-Train: 0.2285, MEE-test: 0.3673
Epoch[4548/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0348 MEE-Train: 0.2285, MEE-test: 0.3673
Epoch[4549/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0352 MEE-Train: 0.2285, MEE-test: 0.3673
Epoch[4550/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0285 MEE-Train: 0.2284, MEE-test: 0.3673
Epoch[4551/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0259 MEE-Train: 0.2284, MEE-test: 0.3673
Epoch[4552/5000] Learning-rate: 0.003, Loss-Train: 0.0025, Loss-test: 0.0398 MEE-Train: 0.2284, MEE-test: 0.3673
Epoch[4553/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0350 MEE-Train: 0.2284, MEE-test: 0.3673
Epoch[4554/5000] Learning-rate: 0.003, Loss-Train: 0.0013, Loss-test: 0.0214 MEE-Train: 0.2283, MEE-test: 0.3672
Epoch[4555/5000] Learning-rate: 0.003, Loss-Train: 0.0025, Loss-test: 0.0392 MEE-Train: 0.2283, MEE-test: 0.3672
Epoch[4556/5000] Learning-rate: 0.003, Loss-Train: 0.0030, Loss-test: 0.0483 MEE-Train: 0.2283, MEE-test: 0.3672
Epoch[4557/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0340 MEE-Train: 0.2283, MEE-test: 0.3672
Epoch[4558/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0279 MEE-Train: 0.2282, MEE-test: 0.3672
Epoch[4559/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0275 MEE-Train: 0.2282, MEE-test: 0.3672
Epoch[4560/5000] Learning-rate: 0.003, Loss-Train: 0.0011, Loss-test: 0.0179 MEE-Train: 0.2282, MEE-test: 0.3671
Epoch[4561/5000] Learning-rate: 0.003, Loss-Train: 0.0012, Loss-test: 0.0185 MEE-Train: 0.2282, MEE-test: 0.3671
Epoch[4562/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0305 MEE-Train: 0.2282, MEE-test: 0.3671
Epoch[4563/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0308 MEE-Train: 0.2281, MEE-test: 0.3671
Epoch[4564/5000] Learning-rate: 0.003, Loss-Train: 0.0011, Loss-test: 0.0179 MEE-Train: 0.2281, MEE-test: 0.3671
Epoch[4565/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0342 MEE-Train: 0.2281, MEE-test: 0.3671
Epoch[4566/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0279 MEE-Train: 0.2281, MEE-test: 0.3670
Epoch[4567/5000] Learning-rate: 0.003, Loss-Train: 0.0014, Loss-test: 0.0222 MEE-Train: 0.2281, MEE-test: 0.3670
Epoch[4568/5000] Learning-rate: 0.003, Loss-Train: 0.0023, Loss-test: 0.0367 MEE-Train: 0.2280, MEE-test: 0.3670
