Epoch[1/1000] Learning-rate: 5e-06, Loss-Train: 630.5683, Loss-Test: 654.7108, Best-Accuracy-Train: 0.0053, Best-Accuracy-Test: 0.0200
Epoch[490/1000] Learning-rate: 5e-06, Loss-Train: 23.2995, Loss-Test: 21.3028, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0200
Epoch[491/1000] Learning-rate: 5e-06, Loss-Train: 23.0374, Loss-Test: 21.3481, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0240
Epoch[492/1000] Learning-rate: 5e-06, Loss-Train: 23.1536, Loss-Test: 21.1507, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0160
Epoch[493/1000] Learning-rate: 5e-06, Loss-Train: 23.0285, Loss-Test: 21.1051, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0120
Epoch[494/1000] Learning-rate: 5e-06, Loss-Train: 22.7850, Loss-Test: 21.1171, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0120
Epoch[495/1000] Learning-rate: 5e-06, Loss-Train: 22.8243, Loss-Test: 20.9250, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0120
Epoch[496/1000] Learning-rate: 5e-06, Loss-Train: 22.7315, Loss-Test: 20.9423, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0080
Epoch[497/1000] Learning-rate: 5e-06, Loss-Train: 22.5889, Loss-Test: 20.8305, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0080
Epoch[498/1000] Learning-rate: 5e-06, Loss-Train: 22.7284, Loss-Test: 20.8034, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0080
Epoch[499/1000] Learning-rate: 5e-06, Loss-Train: 22.5919, Loss-Test: 20.6097, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0120
Epoch[500/1000] Learning-rate: 5e-06, Loss-Train: 22.6871, Loss-Test: 20.6622, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0120
Epoch[501/1000] Learning-rate: 5e-06, Loss-Train: 22.5634, Loss-Test: 20.5528, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0160
Epoch[502/1000] Learning-rate: 5e-06, Loss-Train: 22.4024, Loss-Test: 20.5487, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0200
Epoch[503/1000] Learning-rate: 5e-06, Loss-Train: 22.2522, Loss-Test: 20.3843, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0160
Epoch[504/1000] Learning-rate: 5e-06, Loss-Train: 22.1795, Loss-Test: 20.3285, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0240
Epoch[505/1000] Learning-rate: 5e-06, Loss-Train: 21.9866, Loss-Test: 20.3926, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0240
Epoch[506/1000] Learning-rate: 5e-06, Loss-Train: 21.9497, Loss-Test: 20.2844, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0200
Epoch[507/1000] Learning-rate: 5e-06, Loss-Train: 21.9736, Loss-Test: 20.1071, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0280
Epoch[508/1000] Learning-rate: 5e-06, Loss-Train: 21.9220, Loss-Test: 20.0533, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0280
Epoch[509/1000] Learning-rate: 5e-06, Loss-Train: 21.8394, Loss-Test: 20.0665, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0320
Epoch[510/1000] Learning-rate: 5e-06, Loss-Train: 21.6942, Loss-Test: 19.9564, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0320
Epoch[511/1000] Learning-rate: 5e-06, Loss-Train: 21.7355, Loss-Test: 20.0176, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0240
Epoch[512/1000] Learning-rate: 5e-06, Loss-Train: 21.7115, Loss-Test: 19.7771, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0240
Epoch[513/1000] Learning-rate: 5e-06, Loss-Train: 21.6739, Loss-Test: 19.7536, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0200
Epoch[514/1000] Learning-rate: 5e-06, Loss-Train: 21.5237, Loss-Test: 19.7649, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0160
Epoch[515/1000] Learning-rate: 5e-06, Loss-Train: 21.4044, Loss-Test: 19.7083, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0160
Epoch[516/1000] Learning-rate: 5e-06, Loss-Train: 21.5835, Loss-Test: 19.6398, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0120
Epoch[517/1000] Learning-rate: 5e-06, Loss-Train: 21.4910, Loss-Test: 19.6006, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0160
Epoch[518/1000] Learning-rate: 5e-06, Loss-Train: 21.3922, Loss-Test: 19.4239, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0120
Epoch[519/1000] Learning-rate: 5e-06, Loss-Train: 21.2020, Loss-Test: 19.4781, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0080
Epoch[520/1000] Learning-rate: 5e-06, Loss-Train: 21.2427, Loss-Test: 19.4415, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0080
Epoch[521/1000] Learning-rate: 5e-06, Loss-Train: 21.0862, Loss-Test: 19.3765, Best-Accuracy-Train: 0.0093, Best-Accuracy-Test: 0.0080
Epoch[522/1000] Learning-rate: 5e-06, Loss-Train: 21.0015, Loss-Test: 19.2105, Best-Accuracy-Train: 0.0093, Best-Accuracy-Test: 0.0120
Epoch[523/1000] Learning-rate: 5e-06, Loss-Train: 20.8577, Loss-Test: 19.1396, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0120
Epoch[524/1000] Learning-rate: 5e-06, Loss-Train: 20.8569, Loss-Test: 19.2663, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0080
Epoch[525/1000] Learning-rate: 5e-06, Loss-Train: 20.9145, Loss-Test: 19.1381, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0040
Epoch[526/1000] Learning-rate: 5e-06, Loss-Train: 20.8032, Loss-Test: 19.0147, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0040
Epoch[527/1000] Learning-rate: 5e-06, Loss-Train: 20.7943, Loss-Test: 19.0399, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0040
Epoch[528/1000] Learning-rate: 5e-06, Loss-Train: 20.6402, Loss-Test: 18.9877, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0120
Epoch[529/1000] Learning-rate: 5e-06, Loss-Train: 20.7367, Loss-Test: 18.9974, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0120
Epoch[530/1000] Learning-rate: 5e-06, Loss-Train: 20.4996, Loss-Test: 18.8475, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0080
Epoch[531/1000] Learning-rate: 5e-06, Loss-Train: 20.4688, Loss-Test: 18.6830, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0080
Epoch[532/1000] Learning-rate: 5e-06, Loss-Train: 20.3384, Loss-Test: 18.7782, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0080
Epoch[533/1000] Learning-rate: 5e-06, Loss-Train: 20.4636, Loss-Test: 18.6507, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0080
Epoch[534/1000] Learning-rate: 5e-06, Loss-Train: 20.4574, Loss-Test: 18.6611, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0080
Epoch[535/1000] Learning-rate: 5e-06, Loss-Train: 20.3694, Loss-Test: 18.5341, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0080
Epoch[536/1000] Learning-rate: 5e-06, Loss-Train: 20.2176, Loss-Test: 18.4856, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0040
Epoch[537/1000] Learning-rate: 5e-06, Loss-Train: 19.9425, Loss-Test: 18.3953, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0080
Epoch[538/1000] Learning-rate: 5e-06, Loss-Train: 20.1019, Loss-Test: 18.4648, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0080
Epoch[539/1000] Learning-rate: 5e-06, Loss-Train: 19.9392, Loss-Test: 18.3685, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0120
Epoch[540/1000] Learning-rate: 5e-06, Loss-Train: 19.9511, Loss-Test: 18.2286, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0120
Epoch[541/1000] Learning-rate: 5e-06, Loss-Train: 19.9488, Loss-Test: 18.2152, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0160
Epoch[542/1000] Learning-rate: 5e-06, Loss-Train: 19.8758, Loss-Test: 18.1996, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0160
Epoch[543/1000] Learning-rate: 5e-06, Loss-Train: 19.8474, Loss-Test: 18.1511, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0120
Epoch[544/1000] Learning-rate: 5e-06, Loss-Train: 19.6811, Loss-Test: 18.1205, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0120
Epoch[545/1000] Learning-rate: 5e-06, Loss-Train: 19.7668, Loss-Test: 17.9347, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0120
Epoch[546/1000] Learning-rate: 5e-06, Loss-Train: 19.6219, Loss-Test: 17.9717, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0120
Epoch[547/1000] Learning-rate: 5e-06, Loss-Train: 19.5872, Loss-Test: 17.8218, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0080
Epoch[548/1000] Learning-rate: 5e-06, Loss-Train: 19.4304, Loss-Test: 17.8329, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0080
Epoch[549/1000] Learning-rate: 5e-06, Loss-Train: 19.5072, Loss-Test: 17.7618, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0040
Epoch[550/1000] Learning-rate: 5e-06, Loss-Train: 19.3226, Loss-Test: 17.8003, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0040
Epoch[551/1000] Learning-rate: 5e-06, Loss-Train: 19.3848, Loss-Test: 17.7643, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0080
Epoch[552/1000] Learning-rate: 5e-06, Loss-Train: 19.2847, Loss-Test: 17.6389, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0080
Epoch[553/1000] Learning-rate: 5e-06, Loss-Train: 19.1595, Loss-Test: 17.6824, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0120
Epoch[554/1000] Learning-rate: 5e-06, Loss-Train: 19.1456, Loss-Test: 17.6188, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0160
Epoch[555/1000] Learning-rate: 5e-06, Loss-Train: 19.0088, Loss-Test: 17.5445, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0120
Epoch[556/1000] Learning-rate: 5e-06, Loss-Train: 18.9320, Loss-Test: 17.5442, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0120
Epoch[557/1000] Learning-rate: 5e-06, Loss-Train: 18.9737, Loss-Test: 17.3919, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0080
Epoch[558/1000] Learning-rate: 5e-06, Loss-Train: 18.8859, Loss-Test: 17.3413, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0120
Epoch[559/1000] Learning-rate: 5e-06, Loss-Train: 18.6888, Loss-Test: 17.2563, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0240
Epoch[560/1000] Learning-rate: 5e-06, Loss-Train: 18.7727, Loss-Test: 17.1692, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0240
Epoch[561/1000] Learning-rate: 5e-06, Loss-Train: 18.7933, Loss-Test: 17.1725, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0240
Epoch[562/1000] Learning-rate: 5e-06, Loss-Train: 18.8171, Loss-Test: 17.2620, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0200
Epoch[563/1000] Learning-rate: 5e-06, Loss-Train: 18.6407, Loss-Test: 17.1307, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0280
Epoch[564/1000] Learning-rate: 5e-06, Loss-Train: 18.5578, Loss-Test: 17.0248, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0160
Epoch[565/1000] Learning-rate: 5e-06, Loss-Train: 18.5750, Loss-Test: 17.0514, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0160
Epoch[566/1000] Learning-rate: 5e-06, Loss-Train: 18.5421, Loss-Test: 16.9527, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0160
Epoch[567/1000] Learning-rate: 5e-06, Loss-Train: 18.4702, Loss-Test: 16.9959, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0160
Epoch[568/1000] Learning-rate: 5e-06, Loss-Train: 18.3113, Loss-Test: 16.7817, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0200
Epoch[569/1000] Learning-rate: 5e-06, Loss-Train: 18.3024, Loss-Test: 16.8316, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0240
Epoch[570/1000] Learning-rate: 5e-06, Loss-Train: 18.2301, Loss-Test: 16.7535, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0240
Epoch[571/1000] Learning-rate: 5e-06, Loss-Train: 18.1232, Loss-Test: 16.7733, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0240
Epoch[572/1000] Learning-rate: 5e-06, Loss-Train: 18.1388, Loss-Test: 16.6924, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0200
Epoch[573/1000] Learning-rate: 5e-06, Loss-Train: 18.0259, Loss-Test: 16.6389, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0160
Epoch[574/1000] Learning-rate: 5e-06, Loss-Train: 17.9376, Loss-Test: 16.6423, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0200
Epoch[575/1000] Learning-rate: 5e-06, Loss-Train: 18.0182, Loss-Test: 16.5712, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0160
Epoch[576/1000] Learning-rate: 5e-06, Loss-Train: 17.9440, Loss-Test: 16.4940, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0200
Epoch[577/1000] Learning-rate: 5e-06, Loss-Train: 17.9377, Loss-Test: 16.4787, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0240
Epoch[578/1000] Learning-rate: 5e-06, Loss-Train: 17.7947, Loss-Test: 16.2976, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0240
Epoch[579/1000] Learning-rate: 5e-06, Loss-Train: 17.7322, Loss-Test: 16.4206, Best-Accuracy-Train: 0.0093, Best-Accuracy-Test: 0.0240
Epoch[580/1000] Learning-rate: 5e-06, Loss-Train: 17.7369, Loss-Test: 16.4024, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0200
Epoch[581/1000] Learning-rate: 5e-06, Loss-Train: 17.6647, Loss-Test: 16.2928, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0240
Epoch[582/1000] Learning-rate: 5e-06, Loss-Train: 17.6220, Loss-Test: 16.1399, Best-Accuracy-Train: 0.0080, Best-Accuracy-Test: 0.0160
Epoch[583/1000] Learning-rate: 5e-06, Loss-Train: 17.5207, Loss-Test: 16.2098, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0120
Epoch[584/1000] Learning-rate: 5e-06, Loss-Train: 17.4961, Loss-Test: 16.1739, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0160
Epoch[585/1000] Learning-rate: 5e-06, Loss-Train: 17.3629, Loss-Test: 16.1087, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0160
Epoch[586/1000] Learning-rate: 5e-06, Loss-Train: 17.4444, Loss-Test: 15.9974, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0120
Epoch[587/1000] Learning-rate: 5e-06, Loss-Train: 17.3969, Loss-Test: 16.0362, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0160
Epoch[588/1000] Learning-rate: 5e-06, Loss-Train: 17.2632, Loss-Test: 15.9723, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0160
Epoch[589/1000] Learning-rate: 5e-06, Loss-Train: 17.3306, Loss-Test: 15.9675, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0160
Epoch[590/1000] Learning-rate: 5e-06, Loss-Train: 17.1846, Loss-Test: 15.8449, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0120
Epoch[591/1000] Learning-rate: 5e-06, Loss-Train: 17.1093, Loss-Test: 15.7879, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0120
Epoch[592/1000] Learning-rate: 5e-06, Loss-Train: 17.0807, Loss-Test: 15.7552, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0160
Epoch[593/1000] Learning-rate: 5e-06, Loss-Train: 16.9863, Loss-Test: 15.7767, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0200
Epoch[594/1000] Learning-rate: 5e-06, Loss-Train: 16.9314, Loss-Test: 15.6423, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0160
Epoch[595/1000] Learning-rate: 5e-06, Loss-Train: 16.8233, Loss-Test: 15.6385, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0200
Epoch[596/1000] Learning-rate: 5e-06, Loss-Train: 16.8852, Loss-Test: 15.6474, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0200
Epoch[597/1000] Learning-rate: 5e-06, Loss-Train: 16.7642, Loss-Test: 15.5530, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0280
Epoch[598/1000] Learning-rate: 5e-06, Loss-Train: 16.8514, Loss-Test: 15.5351, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0240
Epoch[599/1000] Learning-rate: 5e-06, Loss-Train: 16.8414, Loss-Test: 15.5411, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0240
Epoch[600/1000] Learning-rate: 5e-06, Loss-Train: 16.7776, Loss-Test: 15.4294, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0200
Epoch[601/1000] Learning-rate: 5e-06, Loss-Train: 16.7377, Loss-Test: 15.4470, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0200
Epoch[602/1000] Learning-rate: 5e-06, Loss-Train: 16.6172, Loss-Test: 15.3596, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0240
Epoch[603/1000] Learning-rate: 5e-06, Loss-Train: 16.3958, Loss-Test: 15.3210, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0200
Epoch[604/1000] Learning-rate: 5e-06, Loss-Train: 16.4175, Loss-Test: 15.2549, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0240
Epoch[605/1000] Learning-rate: 5e-06, Loss-Train: 16.3625, Loss-Test: 15.2180, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0200
Epoch[606/1000] Learning-rate: 5e-06, Loss-Train: 16.3309, Loss-Test: 15.1993, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0240
Epoch[607/1000] Learning-rate: 5e-06, Loss-Train: 16.3738, Loss-Test: 15.1396, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0240
Epoch[608/1000] Learning-rate: 5e-06, Loss-Train: 16.2177, Loss-Test: 15.1300, Best-Accuracy-Train: 0.0093, Best-Accuracy-Test: 0.0240
Epoch[609/1000] Learning-rate: 5e-06, Loss-Train: 16.2439, Loss-Test: 15.0942, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0240
Epoch[610/1000] Learning-rate: 5e-06, Loss-Train: 16.1238, Loss-Test: 15.0410, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0240
Epoch[611/1000] Learning-rate: 5e-06, Loss-Train: 16.1761, Loss-Test: 15.0153, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0200
Epoch[612/1000] Learning-rate: 5e-06, Loss-Train: 16.0334, Loss-Test: 14.9461, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0240
Epoch[613/1000] Learning-rate: 5e-06, Loss-Train: 16.1099, Loss-Test: 14.8817, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0280
Epoch[614/1000] Learning-rate: 5e-06, Loss-Train: 16.1544, Loss-Test: 14.9096, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0240
Epoch[615/1000] Learning-rate: 5e-06, Loss-Train: 15.9720, Loss-Test: 14.8978, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0240
Epoch[616/1000] Learning-rate: 5e-06, Loss-Train: 15.9251, Loss-Test: 14.7934, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0240
Epoch[617/1000] Learning-rate: 5e-06, Loss-Train: 15.7504, Loss-Test: 14.6715, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0160
Epoch[618/1000] Learning-rate: 5e-06, Loss-Train: 15.7833, Loss-Test: 14.6831, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0280
Epoch[619/1000] Learning-rate: 5e-06, Loss-Train: 15.7333, Loss-Test: 14.6306, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0320
Epoch[620/1000] Learning-rate: 5e-06, Loss-Train: 15.5911, Loss-Test: 14.7004, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0240
Epoch[621/1000] Learning-rate: 5e-06, Loss-Train: 15.5657, Loss-Test: 14.6130, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0200
Epoch[622/1000] Learning-rate: 5e-06, Loss-Train: 15.6527, Loss-Test: 14.5335, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0200
Epoch[623/1000] Learning-rate: 5e-06, Loss-Train: 15.5504, Loss-Test: 14.5328, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0240
Epoch[624/1000] Learning-rate: 5e-06, Loss-Train: 15.4782, Loss-Test: 14.4352, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0240
Epoch[625/1000] Learning-rate: 5e-06, Loss-Train: 15.5096, Loss-Test: 14.4273, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0200
Epoch[626/1000] Learning-rate: 5e-06, Loss-Train: 15.3904, Loss-Test: 14.3690, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0200
Epoch[627/1000] Learning-rate: 5e-06, Loss-Train: 15.5222, Loss-Test: 14.3294, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0200
Epoch[628/1000] Learning-rate: 5e-06, Loss-Train: 15.2652, Loss-Test: 14.3224, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0280
Epoch[629/1000] Learning-rate: 5e-06, Loss-Train: 15.3859, Loss-Test: 14.2338, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0240
Epoch[630/1000] Learning-rate: 5e-06, Loss-Train: 15.1213, Loss-Test: 14.1916, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0240
Epoch[631/1000] Learning-rate: 5e-06, Loss-Train: 15.3064, Loss-Test: 14.1264, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0200
Epoch[632/1000] Learning-rate: 5e-06, Loss-Train: 15.2388, Loss-Test: 14.2000, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0200
Epoch[633/1000] Learning-rate: 5e-06, Loss-Train: 15.0548, Loss-Test: 14.1575, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0200
Epoch[634/1000] Learning-rate: 5e-06, Loss-Train: 15.0960, Loss-Test: 14.1089, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0200
Epoch[635/1000] Learning-rate: 5e-06, Loss-Train: 14.9868, Loss-Test: 14.0934, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0240
Epoch[636/1000] Learning-rate: 5e-06, Loss-Train: 14.9978, Loss-Test: 14.0078, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0240
Epoch[637/1000] Learning-rate: 5e-06, Loss-Train: 14.9344, Loss-Test: 14.0087, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0120
Epoch[638/1000] Learning-rate: 5e-06, Loss-Train: 14.8685, Loss-Test: 13.9315, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0120
Epoch[639/1000] Learning-rate: 5e-06, Loss-Train: 14.8229, Loss-Test: 14.0063, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0120
Epoch[640/1000] Learning-rate: 5e-06, Loss-Train: 14.7575, Loss-Test: 13.8642, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0120
Epoch[641/1000] Learning-rate: 5e-06, Loss-Train: 14.8284, Loss-Test: 13.8314, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0120
Epoch[642/1000] Learning-rate: 5e-06, Loss-Train: 14.6260, Loss-Test: 13.6954, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0160
Epoch[643/1000] Learning-rate: 5e-06, Loss-Train: 14.7670, Loss-Test: 13.7980, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0200
Epoch[644/1000] Learning-rate: 5e-06, Loss-Train: 14.5682, Loss-Test: 13.8638, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0240
Epoch[645/1000] Learning-rate: 5e-06, Loss-Train: 14.4520, Loss-Test: 13.6835, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0240
Epoch[646/1000] Learning-rate: 5e-06, Loss-Train: 14.4581, Loss-Test: 13.6366, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0240
Epoch[647/1000] Learning-rate: 5e-06, Loss-Train: 14.4258, Loss-Test: 13.6164, Best-Accuracy-Train: 0.0133, Best-Accuracy-Test: 0.0160
Epoch[648/1000] Learning-rate: 5e-06, Loss-Train: 14.4497, Loss-Test: 13.6276, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0160
Epoch[649/1000] Learning-rate: 5e-06, Loss-Train: 14.4648, Loss-Test: 13.5294, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0160
Epoch[650/1000] Learning-rate: 5e-06, Loss-Train: 14.3970, Loss-Test: 13.5046, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0160
Epoch[651/1000] Learning-rate: 5e-06, Loss-Train: 14.2923, Loss-Test: 13.5477, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0200
Epoch[652/1000] Learning-rate: 5e-06, Loss-Train: 14.2784, Loss-Test: 13.4498, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0160
