Epoch[1/1000] Learning-rate: 1e-05, Loss-Train: 630.1304, Loss-Test: 654.4028, Best-Accuracy-Train: 0.0107, Best-Accuracy-Test: 0.0040
Epoch[490/1000] Learning-rate: 1e-05, Loss-Train: 7.3117, Loss-Test: 7.5190, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0240
Epoch[491/1000] Learning-rate: 1e-05, Loss-Train: 7.3627, Loss-Test: 7.4664, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0160
Epoch[492/1000] Learning-rate: 1e-05, Loss-Train: 7.3901, Loss-Test: 7.4641, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0200
Epoch[493/1000] Learning-rate: 1e-05, Loss-Train: 7.2988, Loss-Test: 7.4868, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0240
Epoch[494/1000] Learning-rate: 1e-05, Loss-Train: 7.2773, Loss-Test: 7.4478, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0200
Epoch[495/1000] Learning-rate: 1e-05, Loss-Train: 7.3006, Loss-Test: 7.4604, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0200
Epoch[496/1000] Learning-rate: 1e-05, Loss-Train: 7.2384, Loss-Test: 7.4701, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0160
Epoch[497/1000] Learning-rate: 1e-05, Loss-Train: 7.2430, Loss-Test: 7.4795, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0200
Epoch[498/1000] Learning-rate: 1e-05, Loss-Train: 7.2556, Loss-Test: 7.4479, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0120
Epoch[499/1000] Learning-rate: 1e-05, Loss-Train: 7.2456, Loss-Test: 7.4082, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0200
Epoch[500/1000] Learning-rate: 1e-05, Loss-Train: 7.2029, Loss-Test: 7.4001, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0160
Epoch[501/1000] Learning-rate: 1e-05, Loss-Train: 7.2277, Loss-Test: 7.3861, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0200
Epoch[502/1000] Learning-rate: 1e-05, Loss-Train: 7.2395, Loss-Test: 7.3323, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0200
Epoch[503/1000] Learning-rate: 1e-05, Loss-Train: 7.2316, Loss-Test: 7.3730, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0160
Epoch[504/1000] Learning-rate: 1e-05, Loss-Train: 7.2047, Loss-Test: 7.3407, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0240
Epoch[505/1000] Learning-rate: 1e-05, Loss-Train: 7.2113, Loss-Test: 7.4111, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0160
Epoch[506/1000] Learning-rate: 1e-05, Loss-Train: 7.1904, Loss-Test: 7.3471, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0120
Epoch[507/1000] Learning-rate: 1e-05, Loss-Train: 7.1977, Loss-Test: 7.3522, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0200
Epoch[508/1000] Learning-rate: 1e-05, Loss-Train: 7.1746, Loss-Test: 7.3461, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0200
Epoch[509/1000] Learning-rate: 1e-05, Loss-Train: 7.1175, Loss-Test: 7.2887, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0160
Epoch[510/1000] Learning-rate: 1e-05, Loss-Train: 7.1168, Loss-Test: 7.2875, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0160
Epoch[511/1000] Learning-rate: 1e-05, Loss-Train: 7.1068, Loss-Test: 7.2912, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0240
Epoch[512/1000] Learning-rate: 1e-05, Loss-Train: 7.0764, Loss-Test: 7.2836, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0200
Epoch[513/1000] Learning-rate: 1e-05, Loss-Train: 7.1111, Loss-Test: 7.3035, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0200
Epoch[514/1000] Learning-rate: 1e-05, Loss-Train: 7.0802, Loss-Test: 7.2643, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0160
Epoch[515/1000] Learning-rate: 1e-05, Loss-Train: 7.0695, Loss-Test: 7.2995, Best-Accuracy-Train: 0.0320, Best-Accuracy-Test: 0.0200
Epoch[516/1000] Learning-rate: 1e-05, Loss-Train: 7.1117, Loss-Test: 7.2263, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0160
Epoch[517/1000] Learning-rate: 1e-05, Loss-Train: 7.0807, Loss-Test: 7.2845, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0120
Epoch[518/1000] Learning-rate: 1e-05, Loss-Train: 7.0520, Loss-Test: 7.2304, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0120
Epoch[519/1000] Learning-rate: 1e-05, Loss-Train: 7.0155, Loss-Test: 7.2442, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0160
Epoch[520/1000] Learning-rate: 1e-05, Loss-Train: 7.0749, Loss-Test: 7.2300, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0120
Epoch[521/1000] Learning-rate: 1e-05, Loss-Train: 7.0359, Loss-Test: 7.1867, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0160
Epoch[522/1000] Learning-rate: 1e-05, Loss-Train: 7.0345, Loss-Test: 7.1947, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0160
Epoch[523/1000] Learning-rate: 1e-05, Loss-Train: 6.9970, Loss-Test: 7.1664, Best-Accuracy-Train: 0.0333, Best-Accuracy-Test: 0.0200
Epoch[524/1000] Learning-rate: 1e-05, Loss-Train: 7.0162, Loss-Test: 7.1736, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0160
Epoch[525/1000] Learning-rate: 1e-05, Loss-Train: 6.9605, Loss-Test: 7.1708, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0200
Epoch[526/1000] Learning-rate: 1e-05, Loss-Train: 7.0536, Loss-Test: 7.2192, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0120
Epoch[527/1000] Learning-rate: 1e-05, Loss-Train: 7.0569, Loss-Test: 7.1082, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0160
Epoch[528/1000] Learning-rate: 1e-05, Loss-Train: 6.9500, Loss-Test: 7.1437, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0160
Epoch[529/1000] Learning-rate: 1e-05, Loss-Train: 6.9483, Loss-Test: 7.1547, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0160
Epoch[530/1000] Learning-rate: 1e-05, Loss-Train: 6.8992, Loss-Test: 7.1213, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0120
Epoch[531/1000] Learning-rate: 1e-05, Loss-Train: 7.0010, Loss-Test: 7.1143, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0120
Epoch[532/1000] Learning-rate: 1e-05, Loss-Train: 6.8958, Loss-Test: 7.0738, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0120
Epoch[533/1000] Learning-rate: 1e-05, Loss-Train: 6.9158, Loss-Test: 7.0759, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0120
Epoch[534/1000] Learning-rate: 1e-05, Loss-Train: 6.9207, Loss-Test: 7.0678, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0120
Epoch[535/1000] Learning-rate: 1e-05, Loss-Train: 6.9149, Loss-Test: 7.0848, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0080
Epoch[536/1000] Learning-rate: 1e-05, Loss-Train: 6.9165, Loss-Test: 7.0447, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0120
Epoch[537/1000] Learning-rate: 1e-05, Loss-Train: 6.8915, Loss-Test: 7.0378, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0160
Epoch[538/1000] Learning-rate: 1e-05, Loss-Train: 6.8734, Loss-Test: 7.0651, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0160
Epoch[539/1000] Learning-rate: 1e-05, Loss-Train: 6.9396, Loss-Test: 7.0384, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0120
Epoch[540/1000] Learning-rate: 1e-05, Loss-Train: 6.8129, Loss-Test: 7.0373, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0080
Epoch[541/1000] Learning-rate: 1e-05, Loss-Train: 6.8333, Loss-Test: 7.0243, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0080
Epoch[542/1000] Learning-rate: 1e-05, Loss-Train: 6.8013, Loss-Test: 7.0237, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0080
Epoch[543/1000] Learning-rate: 1e-05, Loss-Train: 6.7721, Loss-Test: 6.9821, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0120
Epoch[544/1000] Learning-rate: 1e-05, Loss-Train: 6.7801, Loss-Test: 6.9921, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0160
Epoch[545/1000] Learning-rate: 1e-05, Loss-Train: 6.7481, Loss-Test: 6.9805, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0160
Epoch[546/1000] Learning-rate: 1e-05, Loss-Train: 6.7833, Loss-Test: 6.9671, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0080
Epoch[547/1000] Learning-rate: 1e-05, Loss-Train: 6.7857, Loss-Test: 7.0016, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0080
Epoch[548/1000] Learning-rate: 1e-05, Loss-Train: 6.7304, Loss-Test: 6.9722, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0120
Epoch[549/1000] Learning-rate: 1e-05, Loss-Train: 6.7663, Loss-Test: 6.9555, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0080
Epoch[550/1000] Learning-rate: 1e-05, Loss-Train: 6.7512, Loss-Test: 6.9522, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0120
Epoch[551/1000] Learning-rate: 1e-05, Loss-Train: 6.7903, Loss-Test: 6.9195, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0080
Epoch[552/1000] Learning-rate: 1e-05, Loss-Train: 6.7182, Loss-Test: 6.9217, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0120
Epoch[553/1000] Learning-rate: 1e-05, Loss-Train: 6.6787, Loss-Test: 6.9073, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0120
Epoch[554/1000] Learning-rate: 1e-05, Loss-Train: 6.6828, Loss-Test: 6.9284, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0120
Epoch[555/1000] Learning-rate: 1e-05, Loss-Train: 6.6845, Loss-Test: 6.9079, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0120
Epoch[556/1000] Learning-rate: 1e-05, Loss-Train: 6.7084, Loss-Test: 6.8983, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0200
Epoch[557/1000] Learning-rate: 1e-05, Loss-Train: 6.6945, Loss-Test: 6.8743, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0200
Epoch[558/1000] Learning-rate: 1e-05, Loss-Train: 6.7135, Loss-Test: 6.8562, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0160
Epoch[559/1000] Learning-rate: 1e-05, Loss-Train: 6.6689, Loss-Test: 6.8304, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0120
Epoch[560/1000] Learning-rate: 1e-05, Loss-Train: 6.6363, Loss-Test: 6.9025, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0120
Epoch[561/1000] Learning-rate: 1e-05, Loss-Train: 6.6551, Loss-Test: 6.8495, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0120
Epoch[562/1000] Learning-rate: 1e-05, Loss-Train: 6.6459, Loss-Test: 6.8675, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0080
Epoch[563/1000] Learning-rate: 1e-05, Loss-Train: 6.6637, Loss-Test: 6.8282, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0120
Epoch[564/1000] Learning-rate: 1e-05, Loss-Train: 6.6232, Loss-Test: 6.8017, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0120
Epoch[565/1000] Learning-rate: 1e-05, Loss-Train: 6.6189, Loss-Test: 6.8422, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0120
Epoch[566/1000] Learning-rate: 1e-05, Loss-Train: 6.5663, Loss-Test: 6.8542, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0080
Epoch[567/1000] Learning-rate: 1e-05, Loss-Train: 6.6261, Loss-Test: 6.7860, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0120
Epoch[568/1000] Learning-rate: 1e-05, Loss-Train: 6.5834, Loss-Test: 6.7736, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0160
Epoch[569/1000] Learning-rate: 1e-05, Loss-Train: 6.5837, Loss-Test: 6.7708, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0120
Epoch[570/1000] Learning-rate: 1e-05, Loss-Train: 6.5738, Loss-Test: 6.8136, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0120
Epoch[571/1000] Learning-rate: 1e-05, Loss-Train: 6.5432, Loss-Test: 6.7667, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0120
Epoch[572/1000] Learning-rate: 1e-05, Loss-Train: 6.5587, Loss-Test: 6.7499, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0120
Epoch[573/1000] Learning-rate: 1e-05, Loss-Train: 6.5416, Loss-Test: 6.7398, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0120
Epoch[574/1000] Learning-rate: 1e-05, Loss-Train: 6.5520, Loss-Test: 6.7651, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0120
Epoch[575/1000] Learning-rate: 1e-05, Loss-Train: 6.5384, Loss-Test: 6.7289, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0120
Epoch[576/1000] Learning-rate: 1e-05, Loss-Train: 6.5082, Loss-Test: 6.7364, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0160
Epoch[577/1000] Learning-rate: 1e-05, Loss-Train: 6.4759, Loss-Test: 6.7264, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0120
Epoch[578/1000] Learning-rate: 1e-05, Loss-Train: 6.4507, Loss-Test: 6.7899, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0160
Epoch[579/1000] Learning-rate: 1e-05, Loss-Train: 6.4975, Loss-Test: 6.7101, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0240
Epoch[580/1000] Learning-rate: 1e-05, Loss-Train: 6.4684, Loss-Test: 6.7255, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0200
Epoch[581/1000] Learning-rate: 1e-05, Loss-Train: 6.5060, Loss-Test: 6.6897, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0240
Epoch[582/1000] Learning-rate: 1e-05, Loss-Train: 6.4761, Loss-Test: 6.6833, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0160
Epoch[583/1000] Learning-rate: 1e-05, Loss-Train: 6.4950, Loss-Test: 6.6761, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0200
Epoch[584/1000] Learning-rate: 1e-05, Loss-Train: 6.4884, Loss-Test: 6.6616, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0200
Epoch[585/1000] Learning-rate: 1e-05, Loss-Train: 6.4358, Loss-Test: 6.6942, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0160
Epoch[586/1000] Learning-rate: 1e-05, Loss-Train: 6.4548, Loss-Test: 6.6462, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0200
Epoch[587/1000] Learning-rate: 1e-05, Loss-Train: 6.4208, Loss-Test: 6.6017, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0200
Epoch[588/1000] Learning-rate: 1e-05, Loss-Train: 6.4284, Loss-Test: 6.6210, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0200
Epoch[589/1000] Learning-rate: 1e-05, Loss-Train: 6.3831, Loss-Test: 6.6373, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0200
Epoch[590/1000] Learning-rate: 1e-05, Loss-Train: 6.5115, Loss-Test: 6.6378, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0160
Epoch[591/1000] Learning-rate: 1e-05, Loss-Train: 6.4459, Loss-Test: 6.6246, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0160
Epoch[592/1000] Learning-rate: 1e-05, Loss-Train: 6.3429, Loss-Test: 6.6381, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0240
Epoch[593/1000] Learning-rate: 1e-05, Loss-Train: 6.3540, Loss-Test: 6.5860, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0240
Epoch[594/1000] Learning-rate: 1e-05, Loss-Train: 6.3655, Loss-Test: 6.6147, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0240
Epoch[595/1000] Learning-rate: 1e-05, Loss-Train: 6.3501, Loss-Test: 6.6002, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0160
Epoch[596/1000] Learning-rate: 1e-05, Loss-Train: 6.3933, Loss-Test: 6.5888, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0200
Epoch[597/1000] Learning-rate: 1e-05, Loss-Train: 6.3366, Loss-Test: 6.5671, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0160
Epoch[598/1000] Learning-rate: 1e-05, Loss-Train: 6.3207, Loss-Test: 6.5519, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0200
Epoch[599/1000] Learning-rate: 1e-05, Loss-Train: 6.2882, Loss-Test: 6.5755, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0200
Epoch[600/1000] Learning-rate: 1e-05, Loss-Train: 6.2807, Loss-Test: 6.5490, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0200
Epoch[601/1000] Learning-rate: 1e-05, Loss-Train: 6.2995, Loss-Test: 6.5611, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0160
Epoch[602/1000] Learning-rate: 1e-05, Loss-Train: 6.2868, Loss-Test: 6.5585, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0200
Epoch[603/1000] Learning-rate: 1e-05, Loss-Train: 6.3520, Loss-Test: 6.5147, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0200
Epoch[604/1000] Learning-rate: 1e-05, Loss-Train: 6.2896, Loss-Test: 6.5504, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0160
Epoch[605/1000] Learning-rate: 1e-05, Loss-Train: 6.2777, Loss-Test: 6.5218, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0200
Epoch[606/1000] Learning-rate: 1e-05, Loss-Train: 6.3076, Loss-Test: 6.5187, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0200
Epoch[607/1000] Learning-rate: 1e-05, Loss-Train: 6.2173, Loss-Test: 6.5065, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0160
Epoch[608/1000] Learning-rate: 1e-05, Loss-Train: 6.3280, Loss-Test: 6.5126, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0200
Epoch[609/1000] Learning-rate: 1e-05, Loss-Train: 6.2395, Loss-Test: 6.4873, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0160
Epoch[610/1000] Learning-rate: 1e-05, Loss-Train: 6.2359, Loss-Test: 6.4990, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0160
Epoch[611/1000] Learning-rate: 1e-05, Loss-Train: 6.2339, Loss-Test: 6.4360, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0120
Epoch[612/1000] Learning-rate: 1e-05, Loss-Train: 6.2763, Loss-Test: 6.4669, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0160
Epoch[613/1000] Learning-rate: 1e-05, Loss-Train: 6.3410, Loss-Test: 6.5065, Best-Accuracy-Train: 0.0333, Best-Accuracy-Test: 0.0160
Epoch[614/1000] Learning-rate: 1e-05, Loss-Train: 6.1860, Loss-Test: 6.4289, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0120
Epoch[615/1000] Learning-rate: 1e-05, Loss-Train: 6.2317, Loss-Test: 6.4620, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0120
Epoch[616/1000] Learning-rate: 1e-05, Loss-Train: 6.1927, Loss-Test: 6.4214, Best-Accuracy-Train: 0.0320, Best-Accuracy-Test: 0.0120
Epoch[617/1000] Learning-rate: 1e-05, Loss-Train: 6.2885, Loss-Test: 6.3968, Best-Accuracy-Train: 0.0333, Best-Accuracy-Test: 0.0120
Epoch[618/1000] Learning-rate: 1e-05, Loss-Train: 6.1357, Loss-Test: 6.4148, Best-Accuracy-Train: 0.0320, Best-Accuracy-Test: 0.0120
Epoch[619/1000] Learning-rate: 1e-05, Loss-Train: 6.1205, Loss-Test: 6.4112, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0120
Epoch[620/1000] Learning-rate: 1e-05, Loss-Train: 6.1736, Loss-Test: 6.3934, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0120
Epoch[621/1000] Learning-rate: 1e-05, Loss-Train: 6.1365, Loss-Test: 6.3976, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0160
Epoch[622/1000] Learning-rate: 1e-05, Loss-Train: 6.1297, Loss-Test: 6.3754, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0240
Epoch[623/1000] Learning-rate: 1e-05, Loss-Train: 6.1401, Loss-Test: 6.3898, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0240
Epoch[624/1000] Learning-rate: 1e-05, Loss-Train: 6.0914, Loss-Test: 6.3861, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0240
Epoch[625/1000] Learning-rate: 1e-05, Loss-Train: 6.1190, Loss-Test: 6.4006, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0280
Epoch[626/1000] Learning-rate: 1e-05, Loss-Train: 6.0916, Loss-Test: 6.3573, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0160
Epoch[627/1000] Learning-rate: 1e-05, Loss-Train: 6.0950, Loss-Test: 6.3749, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0160
Epoch[628/1000] Learning-rate: 1e-05, Loss-Train: 6.1091, Loss-Test: 6.3464, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0160
Epoch[629/1000] Learning-rate: 1e-05, Loss-Train: 6.1360, Loss-Test: 6.3854, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0240
Epoch[630/1000] Learning-rate: 1e-05, Loss-Train: 6.0898, Loss-Test: 6.3257, Best-Accuracy-Train: 0.0320, Best-Accuracy-Test: 0.0160
Epoch[631/1000] Learning-rate: 1e-05, Loss-Train: 6.0961, Loss-Test: 6.3134, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0200
Epoch[632/1000] Learning-rate: 1e-05, Loss-Train: 6.1018, Loss-Test: 6.3289, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0160
Epoch[633/1000] Learning-rate: 1e-05, Loss-Train: 6.0405, Loss-Test: 6.2900, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0200
Epoch[634/1000] Learning-rate: 1e-05, Loss-Train: 6.0964, Loss-Test: 6.3092, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0240
Epoch[635/1000] Learning-rate: 1e-05, Loss-Train: 6.0133, Loss-Test: 6.2784, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0280
Epoch[636/1000] Learning-rate: 1e-05, Loss-Train: 6.0450, Loss-Test: 6.2998, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0240
Epoch[637/1000] Learning-rate: 1e-05, Loss-Train: 6.0701, Loss-Test: 6.3180, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0200
Epoch[638/1000] Learning-rate: 1e-05, Loss-Train: 6.0103, Loss-Test: 6.2646, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0200
Epoch[639/1000] Learning-rate: 1e-05, Loss-Train: 6.0308, Loss-Test: 6.2726, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0200
Epoch[640/1000] Learning-rate: 1e-05, Loss-Train: 5.9799, Loss-Test: 6.2689, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0240
Epoch[641/1000] Learning-rate: 1e-05, Loss-Train: 6.0059, Loss-Test: 6.2509, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0240
Epoch[642/1000] Learning-rate: 1e-05, Loss-Train: 5.9985, Loss-Test: 6.2483, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0200
Epoch[643/1000] Learning-rate: 1e-05, Loss-Train: 6.0748, Loss-Test: 6.2889, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0240
Epoch[644/1000] Learning-rate: 1e-05, Loss-Train: 5.9738, Loss-Test: 6.2494, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0240
Epoch[645/1000] Learning-rate: 1e-05, Loss-Train: 5.9806, Loss-Test: 6.2248, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0240
Epoch[646/1000] Learning-rate: 1e-05, Loss-Train: 5.9714, Loss-Test: 6.2308, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0200
Epoch[647/1000] Learning-rate: 1e-05, Loss-Train: 5.9398, Loss-Test: 6.2409, Best-Accuracy-Train: 0.0320, Best-Accuracy-Test: 0.0200
Epoch[648/1000] Learning-rate: 1e-05, Loss-Train: 5.9587, Loss-Test: 6.2754, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0240
Epoch[649/1000] Learning-rate: 1e-05, Loss-Train: 5.9167, Loss-Test: 6.2153, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0200
Epoch[650/1000] Learning-rate: 1e-05, Loss-Train: 5.9623, Loss-Test: 6.2086, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0200
Epoch[651/1000] Learning-rate: 1e-05, Loss-Train: 5.9144, Loss-Test: 6.2047, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0200
Epoch[652/1000] Learning-rate: 1e-05, Loss-Train: 5.9364, Loss-Test: 6.1861, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0200
